"Identificador de la publicación","Identificador de la página","Nombre de la página",Título,Descripción,"Duración (segundos)","Hora de publicación","Tipo de subtítulo","Enlace permanente","Es una publicación cruzada","Es una publicación compartida","Tipo de publicación",Idiomas,"Etiquetas personalizadas","Estado de contenido financiado","Comentario sobre los datos",Fecha,Visualizaciones,Alcance,"Reacciones, comentarios y veces que se compartió",Reacciones,Comentarios,"Veces que se compartió","Total de clics","Consumo de segmentación del público coincidente (Photo Click)","Clics de otro tipo","Clics en el enlace","Segundos reproducidos","Segundos en promedio reproducidos","Ingresos estimados (USD)","Impresiones del anuncio","CPM del anuncio (USD)","Comentarios negativos de los usuarios: Ocultar"
1191931586307505,100064720237286,"Alcaldía de Tuluá","🚧 Agricultores de Tochecito y Altaflor cuentan con mejores vías para sacar sus productos 🌄

Con maquinaria y labores de compactación,  mejoramos la vía para facilitar el transporte de productos frescos del campo a la ciudad, de estudiantes de zona rural y el acceso a servicios. 

💪🌱 Porque una vía en buen estado mejora la calidad de vida de nuestros campesinos. 🌾 #ParaSerFelices 💙","🚧 Agricultores de Tochecito y Altaflor cuentan con mejores vías para sacar sus productos 🌄

Con maquinaria y labores de compactación,  mejoramos la vía para facilitar el transporte de productos frescos del campo a la ciudad, de estudiantes de zona rural y el acceso a servicios. 

💪🌱 Porque una vía en buen estado mejora la calidad de vida de nuestros campesinos. 🌾 #ParaSerFelices 💙",57,"07/21/2025 15:17",uploaded,https://www.facebook.com/reel/761921066370376/,1,0,Reels,,,,,Total,4259,2587,324,189,26,109,70,,70,,38053.421,9.868,0,0,
1191783262989004,100064720237286,"Alcaldía de Tuluá","#SEDAMA | Alcaldía retira árbol que representaba riesgo en la calle 25.

La Administración Municipal, a través de la Secretaría de Desarrollo Agropecuario y Medio Ambiente, realizó la erradicación de un árbol en la calle 25 que representaba un riesgo para quienes transitan por esta vía y para los habitantes del sector. Esta acción hace parte del compromiso del alcalde Gustavo Vélez Román con la seguridad, la movilidad y el bienestar de todos los tulueños.

Lee la noticia completa: ⬇⬇⬇
",,0,"07/21/2025 10:40",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0DwgYqCVbP5sEhtL4wncyZQgV4aTVXfRvJU3arBcF7JM8P1bfBNEB9uurPes7qcjTl,0,0,Enlaces,,,,,Total,6834,3834,70,43,16,11,284,,155,129,,,,,
1191782796322384,100064720237286,"Alcaldía de Tuluá","#Salud | 250 mascotas esterilizadas en jornadas descentralizadas.

Con diferentes jornadas tanto en zona urbana, dos de ellas en el Coliseo de Ferias Manuel Victoria Rojas con el apoyo de la Gobernación del Valle, como en zona rural en La Iberia, La Moralia, Venus y Pardo Alto, ya son 250 los animales esterilizados en Tuluá gracias a la estrategia de bienestar animal que lidera Secretaría de Salud de la Alcaldía de Tuluá, en articulación con la Subsecretaría de Protección y Bienestar Animal del Departamento.

Lee la noticia completa:⬇⬇⬇
",,0,"07/21/2025 10:39",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02cfr9FQtHDGfoL37yQkqqd24JeSHVxMWLMSmjrdnmQDKqUKRDqjUGLPiWBjpyF3hzl,0,0,Enlaces,,,,,Total,1348,866,27,20,0,7,8,,3,5,,,,,
1191780806322583,100064720237286,"Alcaldía de Tuluá","#Salud | Tres Esquinas tiene renovado puesto de Salud

Con una remodelación total y dotación completamente nueva, el Puesto de Salud del corregimiento Tres Esquinas volvió a abrir sus puertas, tras permanecer cerrado durante cuatro años. Este centro, ahora en óptimas condiciones, brindará atención médica continua en medicina general, odontología y otros servicios básicos para la población rural de esta zona de Tuluá.

Lee la noticia completa: ⬇⬇⬇
",,0,"07/21/2025 10:36",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0sBK8fRf3a8ZysiMNfzJqFMo27T67Us4FC3WRNPL6oArJr2JsGAH6txuqgtFyaeHbl,0,0,Enlaces,,,,,Total,1446,951,29,22,0,7,15,,2,13,,,,,
1191780449655952,100064720237286,"Alcaldía de Tuluá","#Planeación | Más de 80 familias de La Estrella inician proceso de legalización

Más de 80 familias del asentamiento La Estrella, ubicado en la vía a Tres Esquinas, comenzaron el proceso de legalización urbanística gracias a la primera jornada de atención integral y caracterización social, liderada por la Alcaldía de Tuluá a través del Departamento Administrativo de Planeación Municipal.

Lee la noticia completa: ⬇⬇⬇
",,0,"07/21/2025 10:35",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02JCPR7oYK929RoKHkubSmBYgZX668Wu3pBtRrZy5mLDwtUmzdg99KHAos5KYpooNvl,0,0,Enlaces,,,,,Total,1484,1021,31,22,0,9,12,,3,9,,,,,
1191692129664784,100064720237286,"Alcaldía de Tuluá","🐾 Un día lleno de huellas, amor y esperanza 💙🤩

Este fin de semana celebramos  el Día Mundial del Perro en el Parque de la Familia📍. Una jornada cargada de emociones, donde tulueños y tulueñas se unieron para honrar la vida de nuestros peludos con amor y compromiso. 🐾🐶

Durante el evento, realizamos vacunación antirrábica gratuita tanto a perritos como gatitos, desparasitación, asesorías sobre tenencia responsable, rifas y actividades para toda la familia. Además, muchos animalitos encontraron una nueva oportunidad de vida gracias a la jornada de adopción liderada por la Fundación Huellitas En La Calle.  🤩🐾💙

¡Porque cada vida cuenta y cada ladrido también merece un hogar! 🐶🏡 #ParaSerFelices",,0,"07/21/2025 08:19",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02SW1CioZX5vUTkEEUKq5U8pzSgeaVS3d7xGNEQGobeB27NczL5zuJj4iGprFTQXFRl,0,0,Fotos,,,,,Total,7928,4551,92,70,6,16,531,380,151,,,,,,
1191147766385887,100064720237286,"Alcaldía de Tuluá","➡️Conoce las noticias más importantes de la semana en nuestro resumen semanal “45 segundos” #*ParaSerFelices* 💙✅ 😎","➡️Conoce las noticias más importantes de la semana en nuestro resumen semanal “45 segundos” #*ParaSerFelices* 💙✅ 😎",63,"07/20/2025 16:14",N/A,https://www.facebook.com/reel/1255790266585375/,1,0,Reels,,,,,Total,1154,940,41,31,1,9,6,,6,,9233.274,9.078,0,0,
1190924196408244,100064720237286,"Alcaldía de Tuluá","🇨🇴✨ Hoy celebramos con orgullo el Día de la Independencia💪🏼

La Plaza Cívica Boyacá se llenó de honor y patriotismo en el homenaje a nuestros símbolos patrios.🎶 Con presentaciones artísticas y culturales vivimos la conmemoración del Grito de Independencia. 🙌 Exaltando la labor de nuestras fuerzas armadas quienes se encargan de la seguridad de nuestro municipio y del país.

¡Viva nuestra historia, viva nuestra gente, viva Colombia! 💛💙❤️ #ParaSerFelices",,0,"07/20/2025 09:33",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02rXXRJqym5irPB1U5iznkuRThm2oTZ3WiafukZjDX66GvxFL4ajZmJ4uGKAxMt6nil,0,0,Fotos,,,,,Total,28287,14179,454,348,43,63,2888,1980,908,,,,,,
1190166333150697,100064720237286,"Alcaldía de Tuluá","‼️🚨 ¡El podcast de Vélez llegó a la Radio Tulueña! En minutos, no te lo pierdas por las emisoras Mundo 89 Tuluá y La Cariñosa ✌🏽😎",,0,"07/19/2025 10:02",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid034WsBdENp1mnufpLxEpsDykMKymh5zHGhYabU6x867hMruAE2Nmmd6DTJ7cJoL6yFl,0,0,Texto,,,,,Total,6677,3941,80,71,2,7,79,,79,,,,,,
1190164453150885,100064720237286,"Alcaldía de Tuluá","🎙️ #ElPodcastdeVélez | Episodio 23: Comer con dignidad: una obra con sentido social.

En esta entrega del podcast, el alcalde Gustavo Vélez conversa con Felipe Laborda,  un invitado muy especial sobre cómo avanzan tanto las obras civiles como las sociales que están transformando a Tuluá.
💙 Conoce cómo el comedor comunitario “Sazón para ser Felices” ahora brinda alimento, dignidad y esperanza a 250 personas cada día.
#ParaSerFelices","🎙️ #ElPodcastdeVélez | Episodio 23: Comer con dignidad: una obra con sentido social.

En esta entrega del podcast, el alcalde Gustavo Vélez conversa con Felipe Laborda,  un invitado muy especial sobre cómo avanzan tanto las obras civiles como las sociales que están transformando a Tuluá.
💙 Conoce cómo el comedor comunitario “Sazón para ser Felices” ahora brinda alimento, dignidad y esperanza a 250 personas cada día.
#ParaSerFelices",903,"07/19/2025 10:00",N/A,https://www.facebook.com/AlcaldiaDeTulua/videos/1256000175575033/,1,0,Videos,,,,,Total,5352,4157,475,300,35,140,101,,101,,102894.834,21.906,0,0,0
1189579429876054,100064720237286,"Alcaldía de Tuluá","🍽️ ¡Ahora 250 personas podrán acceder a alimentación digna y balanceada! 💙✨

El alcalde @gustavovelezr visitó el comedor comunitario del programa “Sazón para Ser Felices” y anunció la ampliación del cupo para beneficiar a niños, adultos mayores y personas vulnerables 👵👦👨‍🦳 Esta estrategia, liderada por la Secretaría de Bienestar Social, se mantendrá hasta el 30 de diciembre de 2025, garantizando acceso a comida saludable para quienes más lo necesitan 🥗🙌

✅ Lucha contra el hambre
✅ Bienestar social
✅ Atención con enfoque humano

¡Así construimos una Tuluá más justa y solidaria! #ParaSerFelices 💙🍲","🍽️ ¡Ahora 250 personas podrán acceder a alimentación digna y balanceada! 💙✨

El alcalde @gustavovelezr visitó el comedor comunitario del programa “Sazón para Ser Felices” y anunció la ampliación del cupo para beneficiar a niños, adultos mayores y personas vulnerables 👵👦👨‍🦳 Esta estrategia, liderada por la Secretaría de Bienestar Social, se mantendrá hasta el 30 de diciembre de 2025, garantizando acceso a comida saludable para quienes más lo necesitan 🥗🙌

✅ Lucha contra el hambre
✅ Bienestar social
✅ Atención con enfoque humano

¡Así construimos una Tuluá más justa y solidaria! #ParaSerFelices 💙🍲",27,"07/18/2025 15:41",auto,https://www.facebook.com/reel/632863379828682/,1,0,Reels,,,,,Total,5649,3397,234,169,28,37,97,,97,,39255.223,8.07,0,0,
1189437666556897,100064720237286,"Alcaldía de Tuluá","🔵 ¡+2.000 personas beneficiadas en Tres Esquinas! 🏥🙌

Con la apertura del Puesto de Salud en este corregimiento, los tulueños tendrán acceso a servicios médicos de calidad, más cerca de sus hogares 💙 El alcalde @gustavovelezr entregó este renovado espacio con atención integral y personal capacitado del Hospital Rubén Cruz Vélez, mejorando la calidad de vida en la zona rural de Tuluá 🌿

¡Seguimos transformando la salud para quienes más lo necesitan! #ParaSerFelices 💙✨","🔵 ¡+2.000 personas beneficiadas en Tres Esquinas! 🏥🙌

Con la apertura del Puesto de Salud en este corregimiento, los tulueños tendrán acceso a servicios médicos de calidad, más cerca de sus hogares 💙 El alcalde @gustavovelezr entregó este renovado espacio con atención integral y personal capacitado del Hospital Rubén Cruz Vélez, mejorando la calidad de vida en la zona rural de Tuluá 🌿

¡Seguimos transformando la salud para quienes más lo necesitan! #ParaSerFelices 💙✨",45,"07/18/2025 10:44",mixed,https://www.facebook.com/reel/1938802600190195/,1,0,Reels,,,,,Total,3574,1915,231,179,8,44,70,,70,,23847.061,7.38,0,0,
1188809166619747,100064720237286,"Alcaldía de Tuluá","🔵 Tres Esquinas tiene renovado Puesto de Salud 🏥✨

El alcalde Gustavo Vélez, reabrió este centro con espacios dignos, personal calificado y atención continua para la comunidad rural 💙

📅 Martes y sábados
🕖 De 7:00 a. m. a 4:00 p. m.

🩺 Servicios:
✅ Medicina general
✅ Odontología
✅ Enfermería
✅ Programas de promoción y prevención

¡Seguimos llevando salud de calidad a todos los rincones de Tuluá!  #ParaSerFelices 💙🤩",,0,"07/17/2025 16:19",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0LL1pnv5ZAXnmujs5b8ekUh8f6yjaaKvFytnbdkHYQtafHb3Rg6UgQyqxXLMpD1n8l,0,0,Fotos,,,,,Total,15701,8046,313,207,5,101,834,609,225,,,,,,
1188588906641773,100064720237286,"Alcaldía de Tuluá","🏡✨ 📝 Más de 80 familias en proceso de legalización en La Estrella 
🏡

Con una jornada de atención integral,🐶 vacunación para mascotas, 🧑‍💼 atención social y 📋 caracterización puerta a puerta, inicia el proceso de legalización urbanística en este asentamiento ubicado en la vía a Tres Esquinas, donde las familias de este sector, comienzan a ver hecha realidad la esperanza de una vivienda digna, servicios públicos legalizados y beneficios del Estado. 💧🏠📑

¡Seguimos transformando a Tuluá en un municipio más humano! 💙
#ParaSerFelices",,0,"07/17/2025 08:49",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02k3WpK4RihyuQZE6HMFitc7bfnJGjxj1b3cUNaXjKoNG9HB3LrQAuZKGR5bkHGeeVl,0,0,Fotos,,,,,Total,4807,2807,51,39,1,11,212,156,56,,,,,,
1188441876656476,100064720237286,"Alcaldía de Tuluá","🧼🔍 ¡Reforzamos el control sanitario en Tuluá!

Hoy con Secretaría de Salud, realizamos nuevamente operativos de Inspección, Vigilancia y Control 🍽️

✅ Revisamos productos y espacios de manipulación
✅ Sensibilizamos a comerciantes sobre normas sanitarias
✅ Invitamos a tener la documentación al día y cumplir la ley

¡Comer bien también es transformar la salud de Tuluá! #ParaSerFelices 💙","🧼🔍 ¡Reforzamos el control sanitario en Tuluá!

Hoy con Secretaría de Salud, realizamos nuevamente operativos de Inspección, Vigilancia y Control 🍽️

✅ Revisamos productos y espacios de manipulación
✅ Sensibilizamos a comerciantes sobre normas sanitarias
✅ Invitamos a tener la documentación al día y cumplir la ley

¡Comer bien también es transformar la salud de Tuluá! #ParaSerFelices 💙",35,"07/17/2025 05:03",uploaded,https://www.facebook.com/reel/1944064523096670/,1,0,Reels,,,,,Total,1235,825,29,24,0,5,5,,5,,5821.315,5.22,0,0,
1188006806699983,100064720237286,"Alcaldía de Tuluá","#Salud | Alcaldía refuerza operativos de control sanitario en establecimientos de alimentos.

Con verificación de las condiciones higiénico-sanitarias en la manipulación y venta de alimentos y bebidas para consumo humano y animal, la Administración Municipal, a través de la Secretaría de Salud, inició nuevamente los operativos de Inspección, Vigilancia y Control (IVC) en establecimientos comerciales del municipio. 

Lee la noticia completa: ⬇⬇⬇
",,0,"07/16/2025 15:09",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02P5ZzAZD2EnTbTW7oWv4gAA9xRzi7ruSGuoPa4wsr6SgvvUWG4Rq4QndhJwT6qv3El,0,0,Enlaces,,,,,Total,2364,1520,46,34,6,6,24,,11,13,,,,,
1188004850033512,100064720237286,"Alcaldía de Tuluá","🏥🌿 Atención Primaria en Salud sigue recorriendo la zona rural de Tuluá

Los Equipos Básicos de Salud del @hospitalrubencruzvelez, continúan su recorrido por nuestros corregimientos, llevando atención integral a las comunidades que más lo necesitan. 👩‍⚕️🚑

Esta semana, llegaron al corregimiento de Quebradagrande, donde ofrecieron servicios médicos, odontológicos, psicológicos, de enfermería y trabajo social, con el respaldo de la comunidad y el compromiso de la Administración Municipal. 💙

✅ Más de 150 familias atendidas
✅ Jornadas en Altaflor, El Recreo, El Rocío, El Retiro y ahora Quebradagrande
✅ Salud con enfoque rural, humano y oportuno

¡Seguimos construyendo una Tuluá con bienestar #ParaSerFelices!",,0,"07/16/2025 15:04",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02afDEQxpyiQKkqscwhbBMMT9bXpexnNj7Fe71EwPSxY7nHwBPxutbVT4xmZ1DMT9Hl,0,0,Fotos,,,,,Total,4429,2659,52,39,1,12,135,104,31,,,,,,
1187879860046011,100064720237286,"Alcaldía de Tuluá","🎥✨ Conoce a Carolina y su marca ALISK💙 

Una emprendedora tulueña con un talento innato para las manualidades y la moda circular, que transforma el arte en oportunidades. 🧵👜

Su emprendimiento fue el ganador del pabellón de artesanías en la Feria de Emprendimiento Impulsando Comunidades, una iniciativa de @fundacionlevapan, @camaratulua y @alcaldiadetulua. 🏆💼

Descubre su historia y cómo, con sus manos y su creatividad, Carolina está dejando huella en Tuluá. #ParaSerFelices 💙🤩","🎥✨ Conoce a Carolina y su marca ALISK💙 

Una emprendedora tulueña con un talento innato para las manualidades y la moda circular, que transforma el arte en oportunidades. 🧵👜

Su emprendimiento fue el ganador del pabellón de artesanías en la Feria de Emprendimiento Impulsando Comunidades, una iniciativa de @fundacionlevapan, @camaratulua y @alcaldiadetulua. 🏆💼

Descubre su historia y cómo, con sus manos y su creatividad, Carolina está dejando huella en Tuluá. #ParaSerFelices 💙🤩",121,"07/16/2025 10:46",uploaded,https://www.facebook.com/reel/656577640732664/,1,0,Reels,,,,,Total,1908,1503,71,53,9,9,67,,67,,20655.767,11.816,0,0,
1187281896772474,100064720237286,"Alcaldía de Tuluá","🚧 ¡Jarillón artesanal beneficiará las familias de Zabaletas! 🌊🏡

Gracias a una alianza entre la comunidad, la empresa privada, los ingenios y la Administración Municipal, hoy ejecutamos una obra de mitigación del riesgo en la vereda Zabaletas, zona rural plana de Tuluá. Con maquinaria y trabajo conjunto, construimos un jarillón artesanal que evitará desbordamientos del río y desastres en temporada de lluvias, protegiendo la vida y los hogares de las familias tulueñas. 🙌💪

Seguimos transformando la zona rural con obras que brindan seguridad y bienestar a los tulueños. #ParaSerFelices 💙🌱","🚧 ¡Jarillón artesanal beneficiará las familias de Zabaletas! 🌊🏡

Gracias a una alianza entre la comunidad, la empresa privada, los ingenios y la Administración Municipal, hoy ejecutamos una obra de mitigación del riesgo en la vereda Zabaletas, zona rural plana de Tuluá. Con maquinaria y trabajo conjunto, construimos un jarillón artesanal que evitará desbordamientos del río y desastres en temporada de lluvias, protegiendo la vida y los hogares de las familias tulueñas. 🙌💪

Seguimos transformando la zona rural con obras que brindan seguridad y bienestar a los tulueños. #ParaSerFelices 💙🌱",38,"07/15/2025 16:55",auto,https://www.facebook.com/reel/1990015081740249/,1,0,Reels,,,,,Total,2482,1621,110,81,10,19,51,,51,,23763.766,10.88,0,0,
1187262243441106,100064720237286,"Alcaldía de Tuluá","#SEDAMA | Alcaldía entregó biofábrica para fortalecer el agro en Puerto Frazadas.

La Alcaldía de Tuluá, a través de la Secretaría de Desarrollo Agropecuario y Medio Ambiente SEDAMA, entregó insumos clave para poner en marcha biofábricas comunitarias en La Moralia y Puerto Frazadas. Con esta iniciativa, liderada por el alcalde Gustavo Adolfo Vélez Román, se busca fortalecer la producción limpia y sostenible en el campo tulueño.

Lee la noticia completa: ⬇⬇⬇
",,0,"07/15/2025 16:12",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid093xMjuLDKNgWeKpAbXqgcdh2ppGjWAqZ6a3qF7dMgrSTtt6HpBxYPJxnCmzYCqeKl,0,0,Enlaces,,,,,Total,3564,2181,64,51,3,10,50,,15,35,,,,,
1187033336797330,100064720237286,"Alcaldía de Tuluá","🌱 Entregamos una biofábrica en Puerto Frazadas 🚜

Con la SEDAMA, brindamos insumos clave que fortalecerán la producción limpia en el campo tulueño, para que los productores rurales elaboren sus propios biofertilizantes y abonos orgánicos, cuidando el ambiente y reduciendo costos en La Moralia y Puerto Frazadas. 💚♻️

✅ Melaza, azufre y sulfato
✅ Canecas plásticas
✅ Medidor de pH

Agricultura sostenible para #ParaSerFelices 💙","🌱 Entregamos una biofábrica en Puerto Frazadas 🚜

Con la SEDAMA, brindamos insumos clave que fortalecerán la producción limpia en el campo tulueño, para que los productores rurales elaboren sus propios biofertilizantes y abonos orgánicos, cuidando el ambiente y reduciendo costos en La Moralia y Puerto Frazadas. 💚♻️

✅ Melaza, azufre y sulfato
✅ Canecas plásticas
✅ Medidor de pH

Agricultura sostenible para #ParaSerFelices 💙",53,"07/15/2025 08:59",auto,https://www.facebook.com/reel/1207791977765460/,1,0,Reels,,,,,Total,2343,1148,132,104,5,23,43,,43,,18938.332,9.096,0,0,
1186455286855135,100064720237286,"Alcaldía de Tuluá","#Deporte | Más de 4.000 niños ya viven la experiencia del fútbol en el estadio Doce de Octubre

Más de 4.000 niños de 300 clubes y equipos deportivos de Tuluá, Andalucía, Bugalagrande, La Marina, Trujillo, Ríofrío, Buga, San Pedro y otros municipios cercanos al corazón del Valle, disfrutan hoy de la experiencia única de jugar en el estadio Doce de Octubre, un escenario emblemático que está siendo adecuado especialmente para ellos.

Lee la noticia completa: ⬇⬇⬇
",,0,"07/14/2025 16:14",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid035rjTZjW7wRrbWbDYixKATRf4L37q9YiwqukazmuXeu7sNS4CCrnZ6uJG5ETj3uHyl,0,0,Enlaces,,,,,Total,4806,3076,95,74,8,13,78,,17,61,,,,,
1186454980188499,100064720237286,"Alcaldía de Tuluá","#BienestarSocial | Tuluá marchó con orgullo por la inclusión y el respeto.

Con un recorrido lleno de color, alegría y mensajes de inclusión, más de 100 personas participaron en la marcha de la población LGBTIQ+ en el municipio de Tuluá, una jornada liderada por organizaciones sociales y acompañada por la Alcaldía Municipal a través de la Secretaría de Bienestar Social.

Lee la noticia completa: ⬇⬇⬇
",,0,"07/14/2025 16:13",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0AZS3NEsgwaYJABYCcYd2iypi6cJsAJMw71WABRarrj47XkeSsFDYcA39agxMVbtVl,0,0,Enlaces,,,,,Total,2278,1339,31,28,1,2,62,,29,33,,,,,
1186454386855225,100064720237286,"Alcaldía de Tuluá","#Seguridad | Capturados sicarios de la “Inmaculada”.

En una operación conjunta entre la SIJIN del Departamento de Policía Valle y la Fiscalía General de la Nación, fueron capturados en los barrios Porvenir y Farfán dos peligrosos integrantes del Grupo Delincuencial Común Organizado (GDCO) ‘La Inmaculada’, conocidos con los alias de ‘Tingo’ y ‘Rochi’. Ambos son señalados por los delitos de homicidio agravado y porte ilegal de armas.

Lee la noticia completa: ⬇⬇⬇
",,0,"07/14/2025 16:12",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02GXr29szeJKVHKDjmJrPsJXdEs4TEEZRuHsA5Pwk4c7bLsJA4bHZSCxowFnR3Myk2l,0,0,Enlaces,,,,,Total,17199,9598,151,123,3,25,1254,,237,1017,,,,,
1186451826855481,100064720237286,"Alcaldía de Tuluá","🚨 Capturados dos sicarios del grupo ‘La Inmaculada’ 🕵️‍♂️

En una operación conjunta entre la SIJIN y la Fiscalía, fueron capturados en los barrios Porvenir y Farfán alias ‘Tingo’ y ‘Rochi’, señalados por homicidio  y otros delitos como extorsión y porte ilegal de armas. 🔫👮‍♂️

Ambos fueron enviados a centro carcelario. El trabajo y la lucha contra las estructuras criminales continúan para transformar a Tuluá. 💪🚔","🚨 Capturados dos sicarios del grupo ‘La Inmaculada’ 🕵️‍♂️

En una operación conjunta entre la SIJIN y la Fiscalía, fueron capturados en los barrios Porvenir y Farfán alias ‘Tingo’ y ‘Rochi’, señalados por homicidio  y otros delitos como extorsión y porte ilegal de armas. 🔫👮‍♂️

Ambos fueron enviados a centro carcelario. El trabajo y la lucha contra las estructuras criminales continúan para transformar a Tuluá. 💪🚔",89,"07/14/2025 16:08",uploaded,https://www.facebook.com/reel/1306139197896637/,1,0,Reels,,,,,Total,31374,19468,757,645,13,99,1279,,1279,,668845.543,23.967,0,0,
1186425590191438,100064720237286,"Alcaldía de Tuluá","⚽✨ ¡Los niños llegaron al Doce de Octubre!

El emblemático estadio se llenó de sonrisas, talento y pasión infantil con la Copa Corazón, un torneo que les permite a nuestros niños cumplir el sueño de jugar como profesionales. 🏟️💙

Gracias al liderazgo del alcalde @gustavovelezr y el trabajo de la Secretaría del Deporte y la Recreación, este escenario se convierte nuevamente en un espacio de inclusión, formación y grandes oportunidades para la niñez tulueña y del centro del Valle. ⚽👦👧 #ParaSerFelices","⚽✨ ¡Los niños llegaron al Doce de Octubre!

El emblemático estadio se llenó de sonrisas, talento y pasión infantil con la Copa Corazón, un torneo que les permite a nuestros niños cumplir el sueño de jugar como profesionales. 🏟️💙

Gracias al liderazgo del alcalde @gustavovelezr y el trabajo de la Secretaría del Deporte y la Recreación, este escenario se convierte nuevamente en un espacio de inclusión, formación y grandes oportunidades para la niñez tulueña y del centro del Valle. ⚽👦👧 #ParaSerFelices",49,"07/14/2025 15:09",N/A,https://www.facebook.com/reel/1160413225851976/,1,0,Reels,,,,,Total,4152,1749,287,199,11,77,55,,55,,34511.48,9.478,0,0,
1186300050203992,100064720237286,"Alcaldía de Tuluá","🗳️ ¡Atención, joven tulueño!
Conoce las fechas clave para participar en las elecciones del Consejo Municipal de Juventudes 2025.
¡Haz parte del cambio! #ParaSerFelices 💪🔥",,0,"07/14/2025 11:04",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0xetvRYnZRxjrExKSQqNG4oDPpRUMnZR7jqKm6iuDq4SLrFBE64PyqhMrvR6EYuQJl,0,0,Fotos,,,,,Total,1815,1108,29,21,1,7,13,9,4,,,,,,
