"Identificador de la publicación","Identificador de la página","Nombre de la página",Título,Descripción,"Duración (segundos)","Hora de publicación","Tipo de subtítulo","Enlace permanente","Es una publicación cruzada","Es una publicación compartida","Tipo de publicación",Idiomas,"Etiquetas personalizadas","Estado de contenido financiado","Comentario sobre los datos",Fecha,Visualizaciones,Alcance,"Reacciones, comentarios y veces que se compartió",Reacciones,Comentarios,"Veces que se compartió","Total de clics","Clics en el enlace","Clics de otro tipo","Consumo de segmentación del público coincidente (Photo Click)","Consumo de segmentación del público coincidente (Video Click)","Segundos reproducidos","Segundos en promedio reproducidos","Ingresos estimados (USD)","Impresiones del anuncio","CPM del anuncio (USD)","Comentarios negativos de los usuarios: Ocultar"
1210784941088836,100064720237286,"Alcaldía de Tuluá","¿Sabías que Tuluá es tierra de humedales y que descubrimos uno recientemente en el corregimiento de Quebrada Grande? 🌿💧

Salimos a preguntarle a los tulueños cuántos tenemos… ¡y las respuestas te van a sorprender!😅

Y tú, ¿conocías toda la riqueza natural que tenemos en nuestro municipio?✌🏽😎 Déjanos tu comentario ⬇️","¿Sabías que Tuluá es tierra de humedales y que descubrimos uno recientemente en el corregimiento de Quebrada Grande? 🌿💧

Salimos a preguntarle a los tulueños cuántos tenemos… ¡y las respuestas te van a sorprender!😅

Y tú, ¿conocías toda la riqueza natural que tenemos en nuestro municipio?✌🏽😎 Déjanos tu comentario ⬇️",57,"08/13/2025 08:42",uploaded,https://www.facebook.com/reel/2020215775178836/,1,0,Reels,,,,,Total,3122,2538,95,76,7,12,89,,89,,,45424.236,16.24,0,0,
1210228767811120,100064720237286,"Alcaldía de Tuluá","🚦💡 ¡En Tuluá no dormimos cuando se trata de tu seguridad vial!Nuestra cuadrilla permanente de semaforización trabaja 24/7 para que la movilidad en la ciudad fluya sin interrupciones.👷‍♂️ Ingenieros y técnicos se encargan de dar mantenimiento preventivo y correctivo a los semáforos, solucionando la mayoría de fallas de inmediato y atendiendo casos complejos con especialistas.✅ Menos accidentes✅ Movilidad más ágil✅ Semáforos confiables en todo momentoLa @alcaldiadetulua sigue firme en su compromiso de cuidarte en cada cruce.#TransformandoATuluá#MovilidadSegura#ParaSerFelices 💙","🚦💡 ¡En Tuluá no dormimos cuando se trata de tu seguridad vial!Nuestra cuadrilla permanente de semaforización trabaja 24/7 para que la movilidad en la ciudad fluya sin interrupciones.👷‍♂️ Ingenieros y técnicos se encargan de dar mantenimiento preventivo y correctivo a los semáforos, solucionando la mayoría de fallas de inmediato y atendiendo casos complejos con especialistas.✅ Menos accidentes✅ Movilidad más ágil✅ Semáforos confiables en todo momentoLa @alcaldiadetulua sigue firme en su compromiso de cuidarte en cada cruce.#TransformandoATuluá#MovilidadSegura#ParaSerFelices 💙",47,"08/12/2025 15:45",N/A,https://www.facebook.com/reel/1295925475246270/,0,0,Reels,,,,,Total,4913,3714,193,158,13,22,210,,210,,,59762.684,13.638,0,0,
1210043877829609,100064720237286,"Alcaldía de Tuluá","¡Canalizamos Río Tuluá: Reducimos inundaciones! 💪🏼🌊❌

Hoy estamos realizando canalización del río Tuluá para proteger las márgenes, evitar desbordamientos y reducir el riesgo de inundaciones. 🛠️🏞️📏 Son 250 metros lineales intervenidos, que aportan al bienestar de los habitantes de barrios aledaños. 💪🌧️
En Tuluá, prevenir es proteger. ✅ #ParaSerFelices",,0,"08/12/2025 09:58",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02oBFcv7rcrxVAnF9d4Pt4mLos3XfsSVozqvTYSLGocWopcfUotNpCQSDSTxEL3Mnfl,0,0,Fotos,,,,,Total,3355,1895,69,49,1,19,91,,26,65,,,,,,
1209361031231227,100064720237286,"Alcaldía de Tuluá","🏫🔨 ¡Nuestras instituciones estrenan techo! 💙

En la I.E. Julia Restrepo y la I.E. María Antonia Ruiz (sede Jesús Maestro) reemplazamos techos y mejoramos los espacios, para que nuestros niños y jóvenes aprendan en aulas más seguras, cómodas y llenas de vida. 👦👧📚
💡✨ En Tuluá, invertir en educación es sembrar futuro. 🌟 Espacios que Transforman a Tuluá. #ParaSerFelices 💪🏼💙","🏫🔨 ¡Nuestras instituciones estrenan techo! 💙

En la I.E. Julia Restrepo y la I.E. María Antonia Ruiz (sede Jesús Maestro) reemplazamos techos y mejoramos los espacios, para que nuestros niños y jóvenes aprendan en aulas más seguras, cómodas y llenas de vida. 👦👧📚
💡✨ En Tuluá, invertir en educación es sembrar futuro. 🌟 Espacios que Transforman a Tuluá. #ParaSerFelices 💪🏼💙",43,"08/11/2025 14:25",N/A,https://www.facebook.com/reel/1818120772461707/,1,0,Reels,,,,,Total,5155,2213,507,308,22,177,43,,43,,,24917.504,5.395,0,0,
1209228521244478,100064720237286,"Alcaldía de Tuluá","#Obras | Cuadrilla de semaforización opera 24/7 para garantizar la movilidad en Tuluá.

En Tuluá ya funciona una cuadrilla permanente de semaforización que trabaja las 24 horas del día para garantizar la seguridad vial y el correcto flujo vehicular en los principales cruces de la ciudad.

Lee la noticia completa: ⬇⬇⬇
",,0,"08/11/2025 10:27",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0d7CT9US5NdvGhW4TzqQ6raq6Dy3918WAvJ5sEErKyMfhu3XJ6H9mCxzBiQEVysHfl,0,0,Enlaces,,,,,Total,3767,2344,74,54,6,14,44,20,24,,,,,,,
1209191227914874,100064720237286,"Alcaldía de Tuluá","🌾🛒 ¡El Mercado Campesino llegó a La Iberia! 💙

👩‍🌾👨‍🌾 22 productores tulueños de 8 asociaciones llevaron lo mejor de sus productos al Mercado Campesino en el 📍Cruce de La Iberia, una jornada que reunió a más de 100 asistentes. 🥦🍅🥔
💉🩺 Además, hubo atención de los Equipos Básicos en Salud y servicios de Renta Ciudadana, acercando oportunidades y bienestar a la comunidad. 🤝✨ #ParaSerFelices","🌾🛒 ¡El Mercado Campesino llegó a La Iberia! 💙

👩‍🌾👨‍🌾 22 productores tulueños de 8 asociaciones llevaron lo mejor de sus productos al Mercado Campesino en el 📍Cruce de La Iberia, una jornada que reunió a más de 100 asistentes. 🥦🍅🥔
💉🩺 Además, hubo atención de los Equipos Básicos en Salud y servicios de Renta Ciudadana, acercando oportunidades y bienestar a la comunidad. 🤝✨ #ParaSerFelices",42,"08/11/2025 09:29",mixed,https://www.facebook.com/reel/1783018978971718/,1,0,Reels,,,,,Total,1640,1127,67,56,1,10,14,,14,,,7925.065,5.333,0,0,
1207686981398632,100064720237286,"Alcaldía de Tuluá","#Noticias | Conoce las noticias más importantes de la semana en el nuevo episodio de 45 Segundos #ParaSerFelices 🤩✌🏽","#Noticias | Conoce las noticias más importantes de la semana en el nuevo episodio de 45 Segundos #ParaSerFelices 🤩✌🏽",78,"08/09/2025 15:52",uploaded,https://www.facebook.com/reel/2129935444082696/,1,0,Reels,,,,,Total,1387,925,59,44,0,15,4,,4,,,6238.332,4.908,0,0,
1207522104748453,100064720237286,"Alcaldía de Tuluá","#Educación | Estudiantes universitarios reciben beneficio alimentario.

Con la puesta en marcha del programa de beneficio alimentario, desarrollado por la Administración Municipal en articulación con la UCEVA, 34 estudiantes de esta universidad recibirán almuerzos diarios durante todo el semestre académico.

Lee la noticia completa:⬇️⬇️⬇️
",,0,"08/09/2025 10:25",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0i7v4AyY8h9WHZ5h7dCzJ9iSeWhwtU9Zqw8pqgUVZ3yCb1k8bFfmp2UMTKbpAQ9hWl,0,0,Enlaces,,,,,Total,2331,1458,51,37,7,7,16,13,3,,,,,,,
1207504588083538,100064720237286,"Alcaldía de Tuluá","🎙️#ElPodcastdeVélez. Episodio 26: Proyectos y soluciones para los tulueños.

En esta entrega, el alcalde Gustavo Vélez conversa con el periodista Israel Arango sobre las obras que avanzan en la zona rural, un gran proyecto que transformará la vida de más de 500 niños en Tuluá y el respaldo que la Administración Municipal brinda a nuestros jóvenes deportistas en los Juegos Departamentales 2025. Un episodio para conocer de primera mano las acciones que impulsan el progreso y el bienestar en Tuluá.","🎙️#ElPodcastdeVélez. Episodio 26: Proyectos y soluciones para los tulueños.

En esta entrega, el alcalde Gustavo Vélez conversa con el periodista Israel Arango sobre las obras que avanzan en la zona rural, un gran proyecto que transformará la vida de más de 500 niños en Tuluá y el respaldo que la Administración Municipal brinda a nuestros jóvenes deportistas en los Juegos Departamentales 2025. Un episodio para conocer de primera mano las acciones que impulsan el progreso y el bienestar en Tuluá.",951,"08/09/2025 10:00",N/A,https://www.facebook.com/AlcaldiaDeTulua/videos/1088964942768561/,1,0,Videos,,,,,Total,4685,3482,398,224,87,87,245,,245,,,122566.755,30.308,0,0,0
1206824908151506,100064720237286,"Alcaldía de Tuluá","#Obras | Más obras para la zona rural

Cientos de familias campesinas del corregimiento de Santa Lucía ahora cuentan con 30 kilómetros de vía mejorada hacia Monteloro, una obra vial que se une también a la de embalastrado de vía del tramo que va desde la vereda El Berlín hasta Quebrada Grande, fortaleciendo la infraestructura vial en diferentes frentes de la zona rural y facilitando la movilidad de los vehículos que transportan los productos campesinos.

Lee la noticia completa: ⬇️⬇️⬇️
",,0,"08/08/2025 15:13",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid06dxebuK4Vi4MkXbTBCPFMnLsQs8b2ot18oT2hGtnLjzBiSceTWzaWnQFvm434pkrl,0,0,Enlaces,,,,,Total,3317,2046,58,46,3,9,41,20,21,,,,,,,
1206823074818356,100064720237286,"Alcaldía de Tuluá","#Obras | Estambul cambió de cara

Este sector vivió una transformación total con mejoramiento y embellecimiento de la entrada norte de Tuluá por la carrera 30.

Lee la noticia completa:⬇️⬇️⬇️
",,0,"08/08/2025 15:09",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0NmtdEmPcd6ucFwrDR3jh3NKtqC17R3JzkKjoynxeXZt7d1Gv4WPndarbKoeQLzgdl,0,0,Enlaces,,,,,Total,8364,5276,143,118,12,13,291,142,149,,,,,,,
1206821934818470,100064720237286,"Alcaldía de Tuluá","#Obras | Se renueva el parque del Sajonia

Como parte de un proyecto que contempla limpieza general del área, tratamiento del suelo, control de plagas, reparación de infraestructura existente, instalación de nuevas sillas, iluminación, señalización y paisajismo y una inversión de 750 millones de pesos, los habitantes del barrio Sajonia ahora tendrán una transformación total de su parque.

Lee la noticia completa:⬇️⬇️⬇️
",,0,"08/08/2025 15:06",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02vkc3wT9wh2T6mnzA2uQXto9LxdkzF9LYmmZa2R4bmvhoqZhPPGSVQR6jtdYsLD4Ml,0,0,Enlaces,,,,,Total,1610,998,38,30,1,7,16,14,2,,,,,,,
1206820508151946,100064720237286,"Alcaldía de Tuluá","#Salud | Alcaldía fortalece atención en salud para usuarios de Nueva EPS

Con una Mesa Técnica entre la Administración Municipal, la IPS Disfarma y la Asociación de Usuarios de la Nueva EPS, se realizó esta semana el análisis de las condiciones actuales en la dispensación de medicamentos, un servicio en el que, aunque ya se han despachado más de 60 mil fórmulas médicas, persisten dificultades relacionadas con la comodidad y el bienestar de los usuarios.

Lee la noticia completa:⬇️⬇️⬇️
",,0,"08/08/2025 15:04",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0j5PpdvweJdrZyNRhtcNqZx6deKNGWL4j5DiKFy7f8BU1tEJCAFBV9HKbbD959BPpl,0,0,Enlaces,,,,,Total,3301,2014,55,37,10,8,113,46,67,,,,,,,
1205206321646698,100064720237286,"Alcaldía de Tuluá","🎨🎹 ¡Juan José nos inspira! 💙

🥹 Conoce la historia de este joven de 24 años que, teniendo una discapacidad, encontró en el Centro Cultural Edmundo Arias de Nariño 🎨🖌️ un lugar donde sus sueños no tienen límites. Hoy participa en talleres gratuitos de pintura y piano 🎹, en un espacio seguro, inclusivo y lleno de amor y respeto.

Porque en Tuluá creemos en el poder del arte para transformar vidas #ParaSerFelices 💫","🎨🎹 ¡Juan José nos inspira! 💙

🥹 Conoce la historia de este joven de 24 años que, teniendo una discapacidad, encontró en el Centro Cultural Edmundo Arias de Nariño 🎨🖌️ un lugar donde sus sueños no tienen límites. Hoy participa en talleres gratuitos de pintura y piano 🎹, en un espacio seguro, inclusivo y lleno de amor y respeto.

Porque en Tuluá creemos en el poder del arte para transformar vidas #ParaSerFelices 💫",64,"08/06/2025 16:30",auto,https://www.facebook.com/reel/749464421060696/,1,0,Reels,,,,,Total,9437,4315,551,465,27,59,207,,207,,,109720.727,13.186,0,0,
1205004958333501,100064720237286,"Alcaldía de Tuluá","¡Sajonia tendrá nuevo parque! 🌳✨

Un espacio que será transformado para el disfrute de las familias tulueñas. Con zonas verdes, nuevas sillas e infraestructura, iluminación y embellecimiento floral y ornamental 🌿 ¡Seguimos recuperando espacios #ParaSerFelices!💙","¡Sajonia tendrá nuevo parque! 🌳✨

Un espacio que será transformado para el disfrute de las familias tulueñas. Con zonas verdes, nuevas sillas e infraestructura, iluminación y embellecimiento floral y ornamental 🌿 ¡Seguimos recuperando espacios #ParaSerFelices!💙",47,"08/06/2025 09:49",N/A,https://www.facebook.com/reel/2028994634292130/,1,0,Reels,,,,,Total,8494,5698,342,270,28,44,152,,152,,,77366.407,10.253,0,0,
1204433841723946,100064720237286,"Alcaldía de Tuluá","🌺 ¡Estambul cambió de cara! 🌿

La entrada a la carrera 30 ahora luce más viva y colorida gracias a los 110 metros lineales de nuevas plantas que adornan este sector, con la siembra de 7 especies plantas ornamentales, pasto y vegetación 🌸🚧 ✨ Transformamos los espacios en Tuluá 🌼 #ParaSerFelices 💙","🌺 ¡Estambul cambió de cara! 🌿

La entrada a la carrera 30 ahora luce más viva y colorida gracias a los 110 metros lineales de nuevas plantas que adornan este sector, con la siembra de 7 especies plantas ornamentales, pasto y vegetación 🌸🚧 ✨ Transformamos los espacios en Tuluá 🌼 #ParaSerFelices 💙",59,"08/05/2025 17:47",N/A,https://www.facebook.com/reel/1801651887446826/,1,0,Reels,,,,,Total,6268,4349,277,228,17,32,229,,229,,,81885.762,14.601,0,0,
1204392778394719,100064720237286,"Alcaldía de Tuluá","#Noticias | Concejo Municipal da luz verde a la construcción del CDI “Mar de Ideas”

En el marco de la última sesión ordinaria del Honorable Concejo Municipal de Tuluá, los concejales dieron su respaldo al alcalde Gustavo Adolfo Vélez Román para poner en marcha la construcción del Centro de Desarrollo Infantil (CDI) “Mar de Ideas”, una obra que beneficiará directamente a más de 500 niños y niñas de los barrios San Antonio, La Inmaculada, Aguaclara, San Francisco y sectores aledaños.

Lee la noticia completa:⬇️⬇️⬇️
",,0,"08/05/2025 16:27",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02F9v687SSEyQc26ZfgmjFtnTirnizhXTGZ2eafcepgqv2ZZmG365eogcpYZE53oqtl,0,0,Enlaces,,,,,Total,4872,2612,113,83,23,7,268,49,219,,,,,,,
1204205028413494,100064720237286,"Alcaldía de Tuluá","Estudiantes universitarios reciben beneficio alimentario 🎓🍽️

34 estudiantes de la Unidad Central del Valle, UCEVA, ahora recibirán alimentación diaria.🍛 Con esta nueva iniciativa, que busca evitar la deserción en la educación superior, brindamos apoyo a jóvenes que no cuentan con los recursos económicos suficientes ni redes de apoyo familiares en la ciudad🤝 para que puedan continuar sus estudios sin preocuparse por su alimentación.  Acciones #ParaSerFelices 💙💪🏼","Estudiantes universitarios reciben beneficio alimentario 🎓🍽️

34 estudiantes de la Unidad Central del Valle, UCEVA, ahora recibirán alimentación diaria.🍛 Con esta nueva iniciativa, que busca evitar la deserción en la educación superior, brindamos apoyo a jóvenes que no cuentan con los recursos económicos suficientes ni redes de apoyo familiares en la ciudad🤝 para que puedan continuar sus estudios sin preocuparse por su alimentación.  Acciones #ParaSerFelices 💙💪🏼",86,"08/05/2025 10:28",N/A,https://www.facebook.com/reel/1815040092748084/,1,0,Reels,,,,,Total,4468,2273,232,180,22,30,117,,117,,,42227.431,10.514,0,0,
1204053658428631,100064720237286,"Alcaldía de Tuluá","¡Día Internacional de los Pueblos Indígenas!✌🏽🤩","🧺🌽 ¡El Mercado Campesino llegó a la zona rural! 🐓🥕
Este 10 de agosto, desde las 7:00 a. m., acompáñanos en el Restaurante El Paisa, cruce del corregimiento La Iberia, a 200 metros de Puesta del Sol.

Además de productos frescos del campo, tendremos:
✅ Atención Primaria en Salud
✅ Acceso a Programas Nacionales: Renta Ciudadana, Colombia Mayor y Renta Joven.

 ¡Una jornada para compartir, aprender y apoyar lo nuestro! #ParaSerFelices 💙",36,"08/05/2025 06:42",N/A,https://www.facebook.com/AlcaldiaDeTulua/videos/24897402003180766/,0,0,Videos,,,,,Total,2888,2514,87,71,0,16,28,,28,,,21213.647,8.121,0,0,0
1203576541809676,100064720237286,"Alcaldía de Tuluá","#JornadaDescentralizada | Más de 150 personas beneficiadas en jornada descentralizada en la Balastera

Más de 150 personas del sector de La Balastrera y de las comunidades indígenas Sonsundrúa y Somboricua participaron en una jornada descentralizada liderada por la Alcaldía de Tuluá, donde accedieron a servicios de atención primaria en salud, programas nacionales y oferta institucional.

Lee la noticia completa:⬇⬇⬇",,0,"08/04/2025 16:44",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0V7iAXMLZNZWMnZm1LgVwYRYKWjghRhKr8dE6WGMdBP23NcnAnon4NRF1ukjFWei6l,0,0,Enlaces,,,,,Total,1762,1114,34,28,0,6,11,8,3,,,,,,,
1203574318476565,100064720237286,"Alcaldía de Tuluá","#Comunal | 120 líderes comunales fueron capacitados en liderazgo y emprendimiento

Con ponencias sobre liderazgo, emprendimiento y economía solidaria mas de 120 lideres fueron capacitados por la Administración municipal y Asojuntas en el gran foro comunal 2025.

Lee la noticia completa:⬇⬇⬇",,0,"08/04/2025 16:39",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02YcjMgtVRn3mxKYUF6QXxHWLz9pnErVyZe2373sbdkcaTQV87QDXCgQFFf7E4w4ADl,0,0,Enlaces,,,,,Total,1577,995,29,26,0,3,15,12,3,,,,,,,
1203571655143498,100064720237286,"Alcaldía de Tuluá","#ArteyCultura | Tuluá graduó 27 artistas

27 tulueños se graduaron como la primera promoción de la Escuela Municipal de Artes , recibiendo su certificado técnico laboral por competencias en las áreas de Música, Teatro, Artes Plásticas y Danza, tras culminar un proceso de formación de 15 meses. 

Lee la noticia: ⬇⬇⬇
",,0,"08/04/2025 16:34",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02XCH2Ee2V26DJzBxgnHnHUvsRcGKC46EAy7gtA5LD3zJocbM3eKorHsQb3EBBfVCGl,0,0,Enlaces,,,,,Total,1816,1177,28,24,2,2,23,9,14,,,,,,,
1203565061810824,100064720237286,"Alcaldía de Tuluá","¡Llegamos a Altaflor y La Balastrera!🚐💙

Con atención integral en estos sectores, seguimos llevando servicios esenciales a nuestras comunidades rurales.
👩🏽‍⚕️ Atendiendo a +150 personas con Equipos Básicos de Salud, Programas Nacionales y Sisbén

🎨 Además, llevamos salud, cultura, vacunas antirrábicas y alegría a estos territorios.🌟 Espacios #ParaSerFelices porque en Tuluá... ¡la transformación se vive en cada rincón! ✌🏽💙",,0,"08/04/2025 16:20",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02qPMbWcX9zrStEQQu5ZPDXKCm7pNpqdVoAqP78NFHB3BoW8vF1g8MdD14byXg4mcQl,0,0,Fotos,,,,,Total,1878,1193,38,27,0,11,44,,10,34,,,,,,
1203514885149175,100064720237286,"Alcaldía de Tuluá","🚨 ¡Jóvenes emprendedores de Tuluá, esta es tu oportunidad! 🚨

¿Tienes un emprendimiento y quieres darlo a conocer? 💼✨
En el JovenFest 2025 podrás mostrar tu marca, conectar con nuevos públicos y hacer parte de la Semana de la Juventud. 🛍️🔥

💡 Si eres joven, tulueño y emprendedor, ¡INSCRÍBETE YA!
🗓️ Tienes plazo hasta el 8 de agosto. No dejes pasar esta oportunidad.

¡INSCRÍBETE!
👉 https://docs.google.com/forms/d/e/1FAIpQLSeVTPH8c0yVOmk103DCBhXGgBx28wTpsiaBtMX5ZbLXFdvWpA/viewform",,0,"08/04/2025 14:30",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0EPMoQeQYtvnCLJ1sr4wfEjSknmUDTRU4xjp1xgjghasxsrRUqEz782MTfwxqwsAgl,0,0,Fotos,,,,,Total,1624,1033,23,20,0,3,12,6,2,4,,,,,,
1203514375149226,100064720237286,"Alcaldía de Tuluá","🎤🎨 ¡Atención artistas jóvenes de Tuluá! 🎶💃

¿Tienes talento en la música, el arte, la danza o cualquier expresión artística? 🌟 ¡Esta es tu oportunidad!
Haz parte de la agenda cultural del JovenFest 2025 en la Semana de la Juventud. 🔥

📌 INSCRÍBETE YA y demuestra tu talento en uno de los eventos más esperados del año.
🗓️ Tienes plazo hasta el 8 de agosto. ¡No te quedes por fuera!

👉 https://forms.gle/WFfFPg4jrjkmiNvaA

#JovenFest2025 #ParaSerFelices 💙",,0,"08/04/2025 14:29",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02Sd1JqbR1rH87ZSZjU7Mi76DgXhRjEKPt6Q32A71AxYNQ5XhxDFSs3XGikHmQbdWBl,0,0,Fotos,,,,,Total,3003,1751,37,27,3,7,47,5,24,18,,,,,,
1203383745162289,100064720237286,"Alcaldía de Tuluá","¡Regresan los Juegos Intercolegiados! 🏆🔥

¡La emoción del deporte escolar vuelve con toda! Más de 3.100 estudiantes participan en esta gran fiesta deportiva que reune a lo mejor del talento juvenil en 22 disciplinas. ⚽🏀🏐🥋🎾

💪 ¡Porque en Tuluá, el deporte también es formación! #ParaSerFelices 💙","¡Regresan los Juegos Intercolegiados! 🏆🔥

¡La emoción del deporte escolar vuelve con toda! Más de 3.100 estudiantes participan en esta gran fiesta deportiva que reune a lo mejor del talento juvenil en 22 disciplinas. ⚽🏀🏐🥋🎾

💪 ¡Porque en Tuluá, el deporte también es formación! #ParaSerFelices 💙",50,"08/04/2025 10:28",uploaded,https://www.facebook.com/reel/1497523658081775/,1,0,Reels,,,,,Total,3448,1707,197,163,1,33,39,,39,,,22478.605,7.65,0,0,
1201842511983079,100064720237286,"Alcaldía de Tuluá","#Noticias | Desde el Foro Comunal 2025, te contamos las noticias más importantes de la semana. Nuevo episodio de 45 Segundos #ParaSerFelices 🤩✌🏽","#Noticias | Desde el Foro Comunal 2025, te contamos las noticias más importantes de la semana. Nuevo episodio de 45 Segundos #ParaSerFelices 🤩✌🏽",69,"08/02/2025 15:57",N/A,https://www.facebook.com/reel/4203378243319621/,1,0,Reels,,,,,Total,2762,1679,83,58,8,17,34,,34,,,26579.953,10.726,0,0,
1201737798660217,100064720237286,"Alcaldía de Tuluá","👥 Líderes comunales serán capacitados en Tuluá 💪

Más de 100 representantes de diferentes sectores del municipio participaron este sábado en el Gran Foro Comunal 2025, un espacio diseñado para fortalecer sus capacidades en liderazgo, economía solidaria y emprendimiento.

Un encuentro de formación clave para el fortalecimiento de las Juntas de Acción Comunal. Espacios ParaSerFelices 💙✌🏽",,0,"08/02/2025 12:14",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0Dx2GbdJqWwNGB96pnRuhrLxEpAdBsQYVfYqjoSKfY1GbeEnmX2ky89br2oMQZ35Al,0,0,Fotos,,,,,Total,8058,4075,110,80,10,20,762,,267,495,,,,,,
1201657402001590,100064720237286,"Alcaldía de Tuluá","🎙️#ElPodcastdeVélez | Episodio 25. Obras y vías que conectan a Tuluá.

En este nuevo episodio, el periodista Orlando Rengifo conversa con nuestro alcalde Gustavo Vélez sobre las obras viales que están transformando a Tuluá.

🚧 Conectividad, seguridad y facilidad de acceso son algunas de las mejoras que traerán estas vías que enlazarán diferentes barrios y mejorarán la movilidad de todos los tulueños.","🎙️#ElPodcastdeVélez | Episodio 25. Obras y vías que conectan a Tuluá.

En este nuevo episodio, el periodista Orlando Rengifo conversa con nuestro alcalde Gustavo Vélez sobre las obras viales que están transformando a Tuluá.

🚧 Conectividad, seguridad y facilidad de acceso son algunas de las mejoras que traerán estas vías que enlazarán diferentes barrios y mejorarán la movilidad de todos los tulueños.",1006,"08/02/2025 10:00",N/A,https://www.facebook.com/AlcaldiaDeTulua/videos/625099110214104/,1,0,Videos,,,,,Total,2513,2088,172,105,11,56,74,,74,,,85102.5,38.542,0,0,0
1201023725398291,100064720237286,"Alcaldía de Tuluá","🎉 ¡Así reaccionaron los nuevos artistas! 🎨🎭🎶

Estos talentosos artistas ya hacen parte de la primera promoción de la Escuela Municipal de Arte, formados como Técnicos Laborales en Artes con énfasis en música, danza, teatro y artes plásticas. 💃🖌️🥁 ¡Y estas son sus reacciones! 👏🏽💙

Seguimos apostándole al arte como una verdadera forma de vida. #ParaSerFelices 🎓✨","🎉 ¡Así reaccionaron los nuevos artistas! 🎨🎭🎶

Estos talentosos artistas ya hacen parte de la primera promoción de la Escuela Municipal de Arte, formados como Técnicos Laborales en Artes con énfasis en música, danza, teatro y artes plásticas. 💃🖌️🥁 ¡Y estas son sus reacciones! 👏🏽💙

Seguimos apostándole al arte como una verdadera forma de vida. #ParaSerFelices 🎓✨",63,"08/01/2025 15:32",N/A,https://www.facebook.com/reel/1291181316004094/,1,0,Reels,,,,,Total,1635,1102,57,47,3,7,38,,38,,,13264.524,9.11,0,0,
1200934832073847,100064720237286,"Alcaldía de Tuluá","🥇🏆 ¡Tuluá se mantiene Tercero en Juegos Departamentales! 💥🙌

Con 98 medallas y más de 350 deportistas entregando lo mejor en 33 disciplinas, nuestro municipio se consolida en el tercer lugar del medallero, dejando en alto el nombre de Tuluá. 💚🔥

🏋️‍♀️⚽🎾🏐 Disciplinas como pesas, fútbol femenino, tenis de mesa y voleibol han sido clave en este gran logro. ¡Seguimos demostrando que el talento tulueño no tiene límites! 💪 #ParaSerFelices",,0,"08/01/2025 12:30",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0QTk4EMdgSdxzj3334p1hqnACGLSj3fDBEkaopTr3m2KJg4MemaKME9EKcnpikSCvl,0,0,Fotos,,,,,Total,11140,6068,129,85,12,32,601,,242,359,,,,,,
