Identificador de la publicación,Identificador de la página,Nombre de la página,Título,Descripción,Duración (segundos),Hora de publicación,Tipo de subtítulo,Enlace permanente,Es una publicación cruzada,Es una publicación compartida,Tipo de publicación,Idiomas,Etiquetas personalizadas,Estado de contenido financiado,Comentario sobre los datos,Fecha,Visualizaciones,Alcance,"Reacciones, comentarios y veces que se compartió",Reacciones,Comentarios,Veces que se compartió,Total de clics,Clics de otro tipo,Consumo de segmentación del público coincidente (Photo Click),Clics en el enlace,Segundos reproducidos,Segundos en promedio reproducidos,Ingresos estimados (USD),Impresiones del anuncio,CPM del anuncio (USD),Consumo de segmentación del público coincidente (Video Click),Reach
1068298712004127,100064720237286,Alcaldía de Tuluá,"Tu aporte construye el futuro de Tuluá 🏡✨

Gracias al compromiso de todos con el pago del impuesto predial, hemos logrado avances significativos en salud, educación e infraestructura, mejorando la calidad de vida de los tulueños. 

Tu contribución es un deber ciudadano y una inversión en el progreso de nuestro municipio #ParaSerFelices 💙💪","Tu aporte construye el futuro de Tuluá 🏡✨

Gracias al compromiso de todos con el pago del impuesto predial, hemos logrado avances significativos en salud, educación e infraestructura, mejorando la calidad de vida de los tulueños. 

Tu contribución es un deber ciudadano y una inversión en el progreso de nuestro municipio #ParaSerFelices 💙💪",105,2025-02-17 09:53:00,uploaded,https://www.facebook.com/reel/1514928109175735/,1,0,Reels,,,,,Total,19175.0,17462.0,282.0,186.0,64.0,32.0,492,477.0,,,180856.315,7.225,0.0,0.0,,15.0,
1067548295412502,100064720237286,Alcaldía de Tuluá,🎙️ ElPodcastdeVélez | Episodio 4. Actualización Catastral: Todo lo que debes saber,"🎙️ ElPodcastdeVélez | Episodio 4. Actualización Catastral: Todo lo que debes saber

Aquí puedes ver el cuarto episodio de este nuevo formato que nos trae nuestro alcalde Gustavo Adolfo Vélez Román, para contarle todo lo que debes saber sobre la Actualización Catastral.  #ParaSerFelices",1353,2025-02-16 11:35:00,uploaded,https://www.facebook.com/AlcaldiaDeTulua/videos/2073898719703452/,0,0,Videos,,,,,Total,3652.0,2570.0,189.0,132.0,25.0,32.0,198,198.0,,,191573.121,59.885,0.0,0.0,0.0,,
1066761835491148,100064720237286,Alcaldía de Tuluá,#ResumenSemanal | Conoce aquí las noticias más destacadas de la semana ➡️➡️ 45 segundos #ParaSerFelices ✅✌🏽,#ResumenSemanal | Conoce aquí las noticias más destacadas de la semana ➡️➡️ 45 segundos #ParaSerFelices ✅✌🏽,59,2025-02-15 15:04:00,uploaded,https://www.facebook.com/reel/1855469078592806/,1,0,Reels,,,,,Total,1385.0,1161.0,47.0,41.0,3.0,3.0,31,31.0,,,15905.849,12.623,0.0,0.0,,,
1065967232237275,100064720237286,Alcaldía de Tuluá,"#Educación | PAE 2025: Alimentación y Educación garantizadas para más16,000 Estudiantes.

La Administración Municipal, a través de la Secretaría de Educación, reafirma su compromiso con la niñez de Tuluá garantizando la continuidad del Plan de Alimentación Escolar (PAE) durante el año lectivo 2025. Más de 16,000 estudiantes, tanto de zonas urbanas como rurales, recibirán sus raciones alimenticias diarias como parte de este programa, que comenzó el 22 de enero y continuará hasta el 23 de noviembre.

Lee la noticia completa⬇️⬇️⬇️
",,0,2025-02-14 15:15:00,,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0Kvj4QhP7gsgK4TXLPMhoQQBB5Cx8PbQjCPPVVH2N66ocPcneKxhL2JvoY8k2SaKDl,0,0,Enlaces,,,,,Total,2429.0,1392.0,39.0,27.0,1.0,11.0,12,4.0,,8.0,,,,,,,
1065959768904688,100064720237286,Alcaldía de Tuluá,"#Cultura | Administración Municipal apoya obras Literarias de escritores tulueños.📚✍️ 

En la noche del jueves 13 de febrero, la Biblioteca Pública Municipal fue el escenario de la presentación oficial de las obras literarias de los escritores tulueños Daniel Potes Vargas y Gabriel Duque Ocampo, con el respaldo de la Administración Municipal. #ParaSerFelices

Lee la noticia completa ⬇️⬇️⬇️
",,0,2025-02-14 14:57:00,,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02iivy7wRGBsSgF5Axm9ubx6gEfnHdY9seVRPJ3L5M9qyzJpJNGW3jvTSoWZm1YTAfl,0,0,Enlaces,,,,,Total,3889.0,2450.0,86.0,70.0,5.0,11.0,84,21.0,,63.0,,,,,,,
1065791442254854,100064720237286,Alcaldía de Tuluá,"🎨🎭 ¡Regresan los talleres de arte y cultura! 🎶💃

Inscríbete ahora y disfruta de espacios llenos de creatividad, música, danza y mucho más, y de manera gratuita✨🎸

🎯 No te quedes por fuera, ven y haz parte del arte #ParaSerFelices 🖌️❤️

📍 Nuestros centros culturales te esperan. 🚀🎊","🎨🎭 ¡Regresan los talleres de arte y cultura! 🎶💃

Inscríbete ahora y disfruta de espacios llenos de creatividad, música, danza y mucho más, y de manera gratuita✨🎸

🎯 No te quedes por fuera, ven y haz parte del arte #ParaSerFelices 🖌️❤️

📍 Nuestros centros culturales te esperan. 🚀🎊",28,2025-02-14 10:12:00,uploaded,https://www.facebook.com/reel/1659670001301924/,1,0,Reels,,,,,Total,4555.0,3099.0,138.0,101.0,2.0,35.0,93,93.0,,,25390.652,6.194,0.0,0.0,,,
1065703308930334,100064720237286,Alcaldía de Tuluá,"#Gobierno | Administración Municipal dotó con equipos tecnológicos el CETRA.

En el marco de las acciones que buscan fortalecer la seguridad y la convivencia ciudadana en Tuluá, el alcalde Gustavo Adolfo Vélez Román, a través de la Secretaría de Gobierno, Convivencia y Seguridad, llevó a cabo la dotación de elementos tecnológicos y operativos al Centro Transitorio para Adolescentes de Tuluá (CETRA).

Lee la noticia completa:⬇⬇⬇
",,0,2025-02-14 07:44:00,,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0TsNdeKDPiBTCgfypQaBUjK8nue6hx1h7P9LAPT3yKFUZBXZKeTwYqu3G3utX4Dhwl,0,0,Enlaces,,,,,Total,6652.0,3757.0,124.0,95.0,6.0,23.0,166,66.0,,100.0,,,,,,,
1065701682263830,100064720237286,Alcaldía de Tuluá,"#Cultura | Alcaldía de Tuluá abre inscripciones a talleres artísticos y culturales.

Desde el jueves 13 hasta el viernes 21 de febrero de 2025, la Casa de la Cultura Enrique Uribe White y los doce centros culturales del municipio abren sus puertas para que toda la comunidad pueda participar en una variada oferta de actividades. Estos programas están dirigidos a personas de todas las edades, incluyendo a niños desde los tres años, personas con discapacidad y adultos mayores. 

Lee la noticia completa:
",,0,2025-02-14 07:43:00,,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid037MJuidi4FCmTt5zV1nDTPzCWpbhzaH3b7SrZCuQzRRrRorxwcoBWpWy8TVZ9erSQl,0,0,Enlaces,,,,,Total,1191.0,689.0,11.0,11.0,0.0,0.0,10,2.0,,8.0,,,,,,,
1065206362313362,100064720237286,Alcaldía de Tuluá,"¡Ampliamos el descuento de 10% hasta marzo!✅💰

Este compromiso de construir ciudad juntos es de todos. ✌🏽💙Por eso, hoy estamos brindándoles facilidades a quienes fueron objeto de actualización, así defendemos los intereses de los tulueños 💪🏼 #ParaSerFelices","¡Ampliamos el descuento de 10% hasta marzo!✅💰

Este compromiso de construir ciudad juntos es de todos. ✌🏽💙Por eso, hoy estamos brindándoles facilidades a quienes fueron objeto de actualización, así defendemos los intereses de los tulueños 💪🏼 #ParaSerFelices",60,2025-02-13 18:15:00,uploaded,https://www.facebook.com/reel/2049611852223973/,1,0,Reels,,,,,Total,2233.0,1582.0,86.0,48.0,25.0,13.0,102,102.0,,,23697.208,12.035,0.0,0.0,,,
1065143285653003,100064720237286,Alcaldía de Tuluá,"🍎🥗 ¡Alimentación garantizada para nuestros estudiantes! ✅

Con el PAE en Tuluá, brindamos alimentación balanceada y gratuita a todos nuestros estudiantes para que accedan a su educación con la alimentos de calidad. 💪📚 #ParaSerFelices","🍎🥗 ¡Alimentación garantizada para nuestros estudiantes! ✅

Con el PAE en Tuluá, brindamos alimentación balanceada y gratuita a todos nuestros estudiantes para que accedan a su educación con la alimentos de calidad. 💪📚 #ParaSerFelices",50,2025-02-13 16:44:00,uploaded,https://www.facebook.com/reel/3798116480439004/,1,0,Reels,,,,,Total,2198.0,1309.0,112.0,75.0,7.0,30.0,53,53.0,,,17788.298,8.736,0.0,0.0,,,
1064936822340316,100064720237286,Alcaldía de Tuluá,"¡Es el momento de la justicia social!✅💪🏼

Durante los últimos 15 años, los más humildes soportaron el desarrollo de Tuluá. 

Ahora, es el momento de alivianarles la carga. ✌🏽","¡Es el momento de la justicia social!✅💪🏼

Durante los últimos 15 años, los más humildes soportaron el desarrollo de Tuluá. 

Ahora, es el momento de alivianarles la carga. ✌🏽",95,2025-02-13 09:07:00,uploaded,https://www.facebook.com/reel/990921486281585/,1,0,Reels,,,,,Total,11488.0,3789.0,486.0,225.0,130.0,131.0,539,539.0,,,217773.783,21.615,0.0,0.0,,,
1064313159069349,100064720237286,Alcaldía de Tuluá,"#Seguridad | Regresan Caravanas por la Vida.🚨

Con el firme propósito de garantizar la seguridad y el orden en el municipio, la Secretaría de Gobierno, Convivencia y Seguridad Ciudadana, en articulación con el Departamento Administrativo de Movilidad y Seguridad Vial, dio inicio a las Caravanas por la Vida 2025. En esta primera jornada, que contó con el acompañamiento del Ejército Nacional y la Policía Nacional, se realizaron acciones integrales de control que incluyeron el registro y control a personas, vehículos y establecimientos comerciales en diferentes puntos de la ciudad.

Lee la noticia completa ⬇️⬇️
",,0,2025-12-02 14:34:00,,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02KYzUKuehfr8k8ntJDibKCaCt3NfBELqaqhhNUK7JkXa3WLoYGAGWPEnFNJfYF43Rl,0,0,Enlaces,,,,,Total,2908.0,1847.0,35.0,29.0,2.0,4.0,64,33.0,,31.0,,,,,,,
1064276615739670,100064720237286,Alcaldía de Tuluá,"#ParticipaciónCiudadana | Alcaldía brinda charla sobre participación ciudadana a estudiantes.

Gracias al compromiso del alcalde Gustavo Vélez con la formación de ciudadanos conscientes y participativos, la Administración Municipal atendió la solicitud de la Institución Educativa Alfonso López Pumarejo para ofrecer una charla dirigida a los estudiantes de grado 11 y 10, futuros personeros y contralores estudiantiles. 

Lee la noticia completa⬇⬇⬇
",,0,2025-12-02 12:57:00,,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0SBxZcmdXSkPzr2NhCuSjtLVFNkJV7vLxsPdHYtvtwdfQQ93nuAnkLuSThUzKHm7Xl,0,0,Enlaces,,,,,Total,2167.0,1412.0,61.0,49.0,4.0,8.0,25,9.0,,16.0,,,,,,,
1064276082406390,100064720237286,Alcaldía de Tuluá,"#Salud | Administración Municipal garantiza atención en Salud a Personas Privadas de la Libertad.

Con el objetivo de garantizar el derecho fundamental a la salud de todas las personas, la Secretaría de Gobierno, Convivencia y Seguridad, en colaboración con las Secretarías de Salud, Bienestar Social, Hospital Rubén Cruz Vélez y Policía Nacional, llevó a cabo una mesa de trabajo para identificar las situaciones que afectan la salud de las personas privadas de la libertad. En este espacio, se definió un plan de acción para asegurar el acceso a los servicios de salud, mejorando las condiciones de bienestar físico y mental de esta población.

Leer la noticia completa:⬇⬇
",,0,2025-12-02 12:55:00,,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02C29kYUMJ2p7rG6JHjAddMVTttGocQhuu4UXNA1gP252kLtVizngpQwUQLzLEtUwVl,0,0,Enlaces,,,,,Total,1067.0,679.0,11.0,11.0,0.0,0.0,4,2.0,,2.0,,,,,,,
1064195979081067,100064720237286,Alcaldía de Tuluá,"🚔🚨 ¡Regresan las Caravanas por la Vida! 💪🏼

Con la Secretaría de Gobierno, Convivencia y Seguridad y el Departamento de Movilidad, en compañía de la Fuerza Pública, retomamos estos operativos nocturnos que refuerzan el orden y la seguridad en Tuluá. 🔍👮‍♂️

✅ Registro y control a personas y vehículos
✅ Inspección en establecimientos comerciales
✅ Acciones integrales que mejoran la percepción de seguridad 💙💪 #ParaSerFelices","🚔🚨 ¡Regresan las Caravanas por la Vida! 💪🏼

Con la Secretaría de Gobierno, Convivencia y Seguridad y el Departamento de Movilidad, en compañía de la Fuerza Pública, retomamos estos operativos nocturnos que refuerzan el orden y la seguridad en Tuluá. 🔍👮‍♂️

✅ Registro y control a personas y vehículos
✅ Inspección en establecimientos comerciales
✅ Acciones integrales que mejoran la percepción de seguridad 💙💪 #ParaSerFelices",28,2025-12-02 09:46:00,uploaded,https://www.facebook.com/reel/617966561092202/,1,0,Reels,,,,,Total,3941.0,2138.0,94.0,82.0,1.0,11.0,98,98.0,,,34271.54,9.994,0.0,0.0,,,
1064071829093482,100064720237286,Alcaldía de Tuluá,"#Cultura | Administración Municipal entrega estímulos a artistas tulueños.

Como parte del compromiso de la Administración Municipal del alcalde Gustavo Adolfo Vélez Román, con el reconocimiento del talento artístico local, el Departamento Administrativo de Arte y Cultura, en colaboración con la Gestora Social Luz Elena Londoño, entregó 19 estímulos a gestores culturales y artistas de Tuluá en diversas disciplinas, tales como teatro, danza, música, circo, artes plásticas, audiovisual, gastronomía, entre otras.

Lee la noticia completa⬇️⬇️
",,0,2025-12-02 05:59:00,,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0fDoU1S9ih5nQukV6k1XeVHVeEWTYMxixQeCKn4Wy3WNsuzfe2ei1vj3mdpx3qaA6l,0,0,Enlaces,,,,,Total,1697.0,1169.0,29.0,23.0,0.0,6.0,37,2.0,,35.0,,,,,,,
1063701135797218,100064720237286,Alcaldía de Tuluá,"🌳💚 Sembramos más de 20 arboles en Guayacanes 💚🌳

Gracias al compromiso de nuestro alcalde @gustavovelezr, con el medio ambiente, junto a la SEDAMA y los niños de la escuela de fútbol Raúl León, plantamos más de 20 guayacanes. 🌿✨

Seguiremos llevando esta iniciativa a más sectores de nuestro municipio, construyendo juntos una Tuluá más verde y sostenible. 🌎🌱 #ParaSerFelices","🌳💚 Sembramos más de 20 arboles en Guayacanes 💚🌳

Gracias al compromiso de nuestro alcalde @gustavovelezr, con el medio ambiente, junto a la SEDAMA y los niños de la escuela de fútbol Raúl León, plantamos más de 20 guayacanes. 🌿✨

Seguiremos llevando esta iniciativa a más sectores de nuestro municipio, construyendo juntos una Tuluá más verde y sostenible. 🌎🌱 #ParaSerFelices",48,2025-11-02 17:03:00,uploaded,https://www.facebook.com/reel/602720205797485/,1,0,Reels,,,,,Total,1532.0,983.0,50.0,36.0,1.0,13.0,7,7.0,,,5660.671,3.92,0.0,0.0,,,
1063400082493990,100064720237286,Alcaldía de Tuluá,"#Impuestos | Disponibles los recibos prediales de zona rural que fue actualizada en Tuluá.

La Administración Municipal informa a los propietarios de predios en la zona rural, que han sido objeto de actualización catastral, que ya está disponible el recibo del Impuesto Predial.

Los contribuyentes podrán descargar su recibo a través del portal web www.tulua.gov.co y realizar el pago en línea mediante PSE.

Lee la noticia completa:⬇⬇⬇
https://tulua.gov.co/publicaciones/5762/disponibles-los-recibos-prediales-de-zona-rural-que-fue-actualizada-en-tulua/",,0,2025-11-02 07:00:00,,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02hHiLrjx6cJ24rFcxLnAbCcfiRgaUMV9Lmu5CgrkwEp3pxhQHsu4E8yeEKRUmEt4ul,0,0,Enlaces,,,,,Total,2832.0,1670.0,39.0,20.0,12.0,7.0,188,61.0,,127.0,,,,,,,
1063353879165277,100064720237286,Alcaldía de Tuluá,"🎭✨ ¡Entregamos estímulos a artistas tulueños!🎶🎨

En reconocimiento a su talento y aporte a proyectos sociales y culturales presentados, la Administración Municipal del alcalde @gustavovelezr, a través del Departamento de Arte y Cultura y la Gestora Social Luz Elena Londoño, entregó estímulos a artistas y gestores culturales .🎤💃🍽️

🎟️ La Casa de la Cultura sigue abierta para todos. 
¡Súmate a la agenda cultural 2025!📍 El arte y la cultura son prioridad #ParaSerFelices! 💙🎨✨",,0,2025-11-02 05:40:00,,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02zNFQtwPxvW2CehatV4DNWQ15MMdWFzkMuRDirXgyQagfvgSTR8892vr4d9k2yuvrl,0,0,Fotos,,,,,Total,10736.0,5733.0,151.0,122.0,12.0,17.0,2315,294.0,2021.0,,,,,,,,
1062995939201071,100064720237286,Alcaldía de Tuluá,"#Movilidad | Nuevo uniforme para Agentes de Tránsito en Tuluá

Los nuevos uniformes estarán diseñados para facilitar la identificación de los agentes; cada uno de ellos llevará su nombre en el lado derecho y su carné de identificación para mayor claridad y confianza con la ciudadanía. Además, en el brazo izquierdo lucirán un brazalete que los identificará como Agentes de Tránsito, mientras que en el brazo derecho portarán el logo oficial del Departamento Administrativo de Movilidad y Seguridad Vial.

Lee la noticia completa⬇️⬇️⬇️
",,0,2025-10-02 17:20:00,,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02VcwPcorjW3P67JDVhutVZ6Yt9KF7NasTks8TcecCo21vdckebKiAwLCfB5vNLRbGl,0,0,Enlaces,,,,,Total,4430.0,2715.0,94.0,65.0,16.0,13.0,263,150.0,,113.0,,,,,,,
1062969355870396,100064720237286,Alcaldía de Tuluá,"✨ ¡Nueva imagen para nuestros Agentes de Tránsito en Tuluá! 🚦👮‍♂️👮‍♀️

Desde hoy, nuestros agentes estrenan uniforme, garantizando mayor identificación, transparencia y confianza con los tulueños. Podrás reconocerlos fácilmente y tener la seguridad de que hacen parte del equipo oficial.

📌¡Juntos construimos una movilidad más segura! 🚗💙 #ParaSerFelices","✨ ¡Nueva imagen para nuestros Agentes de Tránsito en Tuluá! 🚦👮‍♂️👮‍♀️

Desde hoy, nuestros agentes estrenan uniforme, garantizando mayor identificación, transparencia y confianza con los tulueños. Podrás reconocerlos fácilmente y tener la seguridad de que hacen parte del equipo oficial.

📌¡Juntos construimos una movilidad más segura! 🚗💙 #ParaSerFelices",34,2025-10-02 16:05:00,uploaded,https://www.facebook.com/reel/1289597912134196/,1,0,Reels,,,,,Total,68959.0,46369.0,1390.0,956.0,189.0,245.0,2613,2613.0,,,870001.153,14.948,0.0,0.0,,,
1062946365872695,100064720237286,Alcaldía de Tuluá,"#Noticias | Reintegro de secretario de Gobierno Impulsa Acciones de Seguridad y Convivencia en Tuluá.

La Administración Municipal de Tuluá reafirma su compromiso con la seguridad y convivencia en el municipio e informa a la comunidad que, el pasado viernes 7 de febrero, se notificó la revocatoria de la suspensión provisional del secretario de Gobierno, José Martín Hincapié. Esta decisión permitirá su reintegro inmediato a sus funciones y fortalecerá el plan de orden público en el municipio.

Lee la noticia completa:⬇⬇⬇
",,0,2025-10-02 14:58:00,,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02GNyPjeZZD1gFzHMXiUdnuXTxnsEfzvmMNAQtur3sBjmtNHuCquyYKTsXhs3Ed6xul,0,0,Enlaces,,,,,Total,6774.0,4150.0,132.0,111.0,9.0,12.0,263,146.0,,117.0,,,,,,,
1062804382553560,100064720237286,Alcaldía de Tuluá,"🚨 Tuluá avanza en seguridad en 2025 🚨

Gracias al liderazgo del alcalde @gustavovelezr en coordinación con la @policiavalledelcauca y @col_ejercito, estamos ganando en Seguridad: 

Hurto a comercio: -86%
Extorsión: -53%
Hurto a vehículos: -86%
Hurto a celulares: -81% 

#ParaSerFelices ✅",,0,2025-10-02 10:23:00,,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02ob8WHdeu6WWjeLBDJgfswYVv499CVG4c3uzgURgEvgiPRAfX38Cu3KzESkXmtZYtl,0,0,Fotos,,,,,Total,5681.0,3023.0,146.0,104.0,10.0,32.0,203,67.0,136.0,,,,,,,,
1062032352630763,100064720237286,Alcaldía de Tuluá,"🎙️ ElPodcastdeVélez | Episodio 3. Juntos construimos la Tuluá #ParaSerFelices

Aquí puedes ver el tercer episodio de este nuevo formato que nos trae nuestro alcalde Gustavo Vélez, para contarle a las personas lo que está haciendo hoy, en su segundo año de Administración. Construyendo una Tuluá #ParaSerFelices","🎙️ ElPodcastdeVélez | Episodio 3. Juntos construimos la Tuluá #ParaSerFelices

Aquí puedes ver el tercer episodio de este nuevo formato que nos trae nuestro alcalde Gustavo Vélez, para contarle a las personas lo que está haciendo hoy, en su segundo año de Administración. Construyendo una Tuluá #ParaSerFelices",529,2025-09-02 10:51:00,uploaded,https://www.facebook.com/AlcaldiaDeTulua/videos/1816293709191265/,0,0,Videos,,,,,Total,2793.0,2447.0,180.0,108.0,25.0,47.0,75,75.0,,,42765.356,16.85,0.0,0.0,0.0,,
