"Identificador de la publicación","Identificador de la página","Nombre de la página",Título,Descripción,"Duración (segundos)","Hora de publicación","Tipo de subtítulo","Enlace permanente","Es una publicación cruzada","Es una publicación compartida","Tipo de publicación",Idiomas,"Etiquetas personalizadas","Estado de contenido financiado","Comentario sobre los datos",Fecha,Visualizaciones,Alcance,"Reacciones, comentarios y veces que se compartió",Reacciones,Comentarios,"Veces que se compartió","Segundos reproducidos","Segundos en promedio reproducidos","Ingresos estimados (USD)","Impresiones del anuncio","Total de clics","Clics de otro tipo","Clics en el enlace","CPM del anuncio (USD)","Consumo de segmentación del público coincidente (Photo Click)"
1175514871282510,100064720237286,"Alcaldía de Tuluá","🚨12 capturados del grupo delincuencial ‘La Inmaculada’ en el marco de la #OperaciónTuluá 🚨✅💪🏼

Gracias al trabajo articulado con el GAULA de la Policía Valle, cayó una red de extorsión que intimidaba a comerciantes en la galería de nuestro municipio.

Alias “Stefa”, “Wendy”, “Osquitar” y otros 9 integrantes fueron detenidos por imponer cobros ilegales y manejar recursos ilícitos a través de billeteras digitales 📲💵.

Con esta acción reafirmamos nuestro compromiso con la seguridad de los tulueños. #ParaSerFelices 💙💪","🚨12 capturados del grupo delincuencial ‘La Inmaculada’ en el marco de la #OperaciónTuluá 🚨✅💪🏼

Gracias al trabajo articulado con el GAULA de la Policía Valle, cayó una red de extorsión que intimidaba a comerciantes en la galería de nuestro municipio.

Alias “Stefa”, “Wendy”, “Osquitar” y otros 9 integrantes fueron detenidos por imponer cobros ilegales y manejar recursos ilícitos a través de billeteras digitales 📲💵.

Con esta acción reafirmamos nuestro compromiso con la seguridad de los tulueños. #ParaSerFelices 💙💪",52,"07/01/2025 06:39",mixed,https://www.facebook.com/reel/1661482584506684/,1,0,Reels,,,,,Total,37786,21775,1219,958,64,197,702054.634,22.677,0,0,1066,1066,,,
1174201294747201,100064720237286,"Alcaldía de Tuluá","💡🚧 No es Medellín, ni Bogotá… ¡Es Tuluá!
Así luce hoy nuestra salida norte, gracias al compromiso del alcalde Gustavo Vélez y su apuesta por una ciudad más segura, moderna y bien iluminada.

Instalamos 2.200 metros de alumbrado público, con 93 postes y 82 luminarias LED que transforman la movilidad nocturna.

🌙✨ Seguimos trabajando por una Tuluá que brille con luz propia. #ParaSerFelices 💙","💡🚧 No es Medellín, ni Bogotá… ¡Es Tuluá!
Así luce hoy nuestra salida norte, gracias al compromiso del alcalde Gustavo Vélez y su apuesta por una ciudad más segura, moderna y bien iluminada.

Instalamos 2.200 metros de alumbrado público, con 93 postes y 82 luminarias LED que transforman la movilidad nocturna.

🌙✨ Seguimos trabajando por una Tuluá que brille con luz propia. #ParaSerFelices 💙",54,"06/29/2025 15:56",uploaded,https://www.facebook.com/reel/1262260548882433/,1,0,Reels,,,,,Total,10905,3880,836,556,45,235,104110.963,11.095,0,0,284,284,,,
1174036038097060,100064720237286,"Alcaldía de Tuluá","🎙️ElPodcastdeVélez | Episodio Especial: Una semana de Resultados.

En este nuevo episodio, el alcalde Gustavo Vélez nos comparte de primera mano todo lo que vivió durante la última semana: la entrega del puente de Papayal junto a la gobernadora del Valle, las visitas de obra para verificar los frentes activos en la ciudad 🏗️ y hace un balance completo de lo que fue el regreso triunfal de nuestra feria número 67. 🐴🎶💥

¡Súbele el volumen y entérate de lo que está pasando en Tuluá con voz del propio alcalde! 🎧 #ParaSerFelices","🎙️ElPodcastdeVélez | Episodio Especial: Una semana de Resultados.

En este nuevo episodio, el alcalde Gustavo Vélez nos comparte de primera mano todo lo que vivió durante la última semana: la entrega del puente de Papayal junto a la gobernadora del Valle, las visitas de obra para verificar los frentes activos en la ciudad 🏗️ y hace un balance completo de lo que fue el regreso triunfal de nuestra feria número 67. 🐴🎶💥

¡Súbele el volumen y entérate de lo que está pasando en Tuluá con voz del propio alcalde! 🎧 #ParaSerFelices",634,"06/29/2025 10:45",N/A,https://www.facebook.com/AlcaldiaDeTulua/videos/1054291366863424/,1,0,Videos,,,,,Total,2257,1847,121,79,17,25,34098.917,17.117,0,0,75,75,,0,
1173385924828738,100064720237286,"Alcaldía de Tuluá","➡️Conoce las noticias más importantes de la semana en nuestro resumen semanal “45 segundos” #ParaSerFelices 💙✅ hoy con nuestro alcalde @gustavovelezr 💙😎","➡️Conoce las noticias más importantes de la semana en nuestro resumen semanal “45 segundos” #ParaSerFelices 💙✅ hoy con nuestro alcalde @gustavovelezr 💙😎",69,"06/28/2025 15:57",N/A,https://www.facebook.com/reel/460257873848847/,1,0,Reels,,,,,Total,2139,1307,79,55,8,16,16979.864,8.725,0,0,51,51,,,
1173104314856899,100064720237286,"Alcaldía de Tuluá","🩺💙 ¡Tuluá tiene el primer Club de Hipertensión y Diabetes del Valle!

Socializamos “Cuidarte”, un programa pionero que beneficiará a más de 800 tulueños, con talleres, actividad física, educación en salud y apoyo psicosocial. Con el acompañamiento de la doctora María Cristina Lesmes, secretaria de Salud Departamental, dimos este paso histórico por la salud de los tulueños.

📞 Los usuarios serán contactados vía telefónica y también podrán seguir la programación por las redes del Hospital Rubén Cruz Vélez.

¡Cuidarte es nuestra prioridad!  #ParaSerFelices 💙💪🏼",,0,"06/28/2025 07:11",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02jyEFQaLGSzUZ56hqYz4dMpDdBqmMndAaYewPAL3pNo3DK52XG7eHJyF9VTVFnY6el,0,0,Fotos,,,,,Total,5306,3666,82,64,6,12,,,,,262,72,,,190
1172607541573243,100064720237286,"Alcaldía de Tuluá","🚧 ¡700 metros de topping que transforman a Chiminangos! 🛣️✨

El alcalde Gustavo Vélez supervisa de cerca esta gran obra que mejorará la movilidad y calidad de vida en el sector. 👷‍♂️✅

➡️ Los tulueños están felices porque estas vías nuevas sí se sienten.
⚡ Obras en tiempo récord, bien hechas y con la comunidad como prioridad.

💙 ¡Escuchamos a los tulueños y cumplimos con hechos! Porque son obras #ParaSerFelices 🤩💪🏼","🚧 ¡700 metros de topping que transforman a Chiminangos! 🛣️✨

El alcalde Gustavo Vélez supervisa de cerca esta gran obra que mejorará la movilidad y calidad de vida en el sector. 👷‍♂️✅

➡️ Los tulueños están felices porque estas vías nuevas sí se sienten.
⚡ Obras en tiempo récord, bien hechas y con la comunidad como prioridad.

💙 ¡Escuchamos a los tulueños y cumplimos con hechos! Porque son obras #ParaSerFelices 🤩💪🏼",97,"06/27/2025 15:54",N/A,https://www.facebook.com/reel/1304216561266890/,1,0,Reels,,,,,Total,20952,10420,947,660,108,179,414859.724,22.684,0,0,828,828,,,
1172589571575040,100064720237286,"Alcaldía de Tuluá","#Gobierno | Jornada de salud para población privada de la libertad en el CAI Aguaclara

En el marco de las acciones integrales orientadas al bienestar de la población privada de la libertad (PPL), el Hospital Municipal Rubén Cruz Vélez, en articulación con la Secretaría de Gobierno, llevó a cabo una jornada especial de atención en salud en el CAI del corregimiento de Aguaclara.

Lee la noticia completa: ⬇⬇⬇
",,0,"06/27/2025 15:15",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02VSg14zZ25SHKmctNJqhAw7rUYG8gs5qmfFhZitD7jxLnUZS9inY3F8FWSW6mBdQWl,0,0,Enlaces,,,,,Total,2175,1571,26,19,0,7,,,,,19,6,13,,
1172587244908606,100064720237286,"Alcaldía de Tuluá","#Obras | Alcalde Gustavo Vélez supervisa avance de obras viales en Chiminangos.

Dando cumplimiento a lo prometido el pasado viernes durante la entrega del puente Papayal y la vía El Cairo, el alcalde de Tuluá, Gustavo Vélez Román, supervisó el avance de la intervención vial en el barrio Chiminangos, específicamente en el tramo que conecta con la vía recientemente entregada en la zona de Tres Esquinas.

Lee la noticia completa:⬇⬇⬇",,0,"06/27/2025 15:10",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0QwE272cizXsd13hjVKCBEDBqeFsCDdeTzxG82jsaBBezrcpQbKqFsw48dBBCTQvCl,0,0,Enlaces,,,,,Total,5635,3795,157,130,7,20,,,,,124,61,63,,
1172585484908782,100064720237286,"Alcaldía de Tuluá","#BienestarSocial | Tuluá cuenta con su Primer Centro Demostrativo para la Primera Infancia.

Tuluá marca un hito en el bienestar infantil con la apertura de su Primer Centro Demostrativo para la Primera Infancia, una iniciativa que nace de la articulación entre la Administración Municipal, United Way Colombia y la Fundación Levapan.

Lee la noticia completa:⬇⬇⬇",,0,"06/27/2025 15:07",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0jKzMLgsHJmPwBnKwqgyjLYeDDXBGkD81WLBUpj7eHf8S2kvpSRGPFXcAa1Bcwo3Xl,0,0,Enlaces,,,,,Total,3332,2434,59,43,4,12,,,,,94,33,61,,
1172580641575933,100064720237286,"Alcaldía de Tuluá","#SEDAMA | Alcaldía apoya producción apícola en vereda Maravelez

Buscando fortalecer las unidades productivas y apoyar a los pequeños productores en el inicio de su proceso de apicultura, una actividad con alto potencial para la economía rural y el cuidado ambiental, la Administración Municipal, en cumplimiento del compromiso del alcalde Gustavo Vélez Román con el desarrollo del campo tulueño, realizó la entrega de 18 cajonerías apícolas en la vereda Maravelez, zona rural montañosa del municipio. 

Lee la noticia completa: ⬇⬇⬇",,0,"06/27/2025 14:55",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02BHfn4sQ4jZyu1LfFMosaen6aJoY2LyGboGuhRur16xy7eqj578BUQVPm4qesLuzql,0,0,Enlaces,,,,,Total,1958,1428,43,32,1,10,,,,,24,5,19,,
1172543954912935,100064720237286,"Alcaldía de Tuluá","🚜 ¡Llegamos a Maravelez, con insumos agrícolas!🐝🍯

Con esta dotación, impulsamos la apicultura como una alternativa productiva sostenible en la zona rural montañosa de Tuluá.

Son 18 cajonerías apícolas entregadas, fortalecemos el trabajo de nuestros campesinos, acompañadas de asistencia técnica permanente. ¡Así cumplimos con hechos en el campo tulueño! 🌿💙💪🏼 #ParaSerFelices","🚜 ¡Llegamos a Maravelez, con insumos agrícolas!🐝🍯

Con esta dotación, impulsamos la apicultura como una alternativa productiva sostenible en la zona rural montañosa de Tuluá.

Son 18 cajonerías apícolas entregadas, fortalecemos el trabajo de nuestros campesinos, acompañadas de asistencia técnica permanente. ¡Así cumplimos con hechos en el campo tulueño! 🌿💙💪🏼 #ParaSerFelices",44,"06/27/2025 13:33",N/A,https://www.facebook.com/reel/1376310333639424/,1,0,Reels,,,,,Total,2689,1458,72,57,1,14,29099.357,12.478,0,0,59,59,,,
1172357491598248,100064720237286,"Alcaldía de Tuluá","¡Gran noticia para Tuluá! 🎉 

Hoy, se lanza el primer Centro Demostrativo para Primera Infancia, gracias a la gestión conjunta de la Administración Municipal, United Way Colombia, Fundación Levapan y la Secretaría de Bienestar Social. 🙌 Un espacio para el desarrollo y el bienestar de nuestros niños y niñas. 🌟 #Tuluá #PrimeraInfancia #ParaSerFelices💙","¡Gran noticia para Tuluá! 🎉 

Hoy, se lanza el primer Centro Demostrativo para Primera Infancia, gracias a la gestión conjunta de la Administración Municipal, United Way Colombia, Fundación Levapan y la Secretaría de Bienestar Social. 🙌 Un espacio para el desarrollo y el bienestar de nuestros niños y niñas. 🌟 #Tuluá #PrimeraInfancia #ParaSerFelices💙",62,"06/27/2025 08:14",N/A,https://www.facebook.com/AlcaldiaDeTulua/videos/736430038753433/,0,0,Videos,,,,,Total,4154,2267,230,180,4,46,51672.524,13.783,0,0,176,176,,0,
1172271331606864,100064720237286,"Alcaldía de Tuluá","💙 ¡Más de 1000 certificados de discapacidad entregados en Tuluá!

Después de más de 3 años de espera, Brian, tulueño con discapacidad, recibió su certificado gracias al acompañamiento de la Secretaría de Salud Municipal y el compromiso del alcalde Gustavo Vélez con una Tuluá más incluyente.

📄 Este documento no solo reconoce derechos, también abre la puerta a oportunidades, beneficios y atención diferencial.

🧑‍🦽 Con este, ya son más de 1.000 certificados entregados en 2024 y 2025, por una ciudad donde todos tengan acceso a lo que merecen.

📍 Si lo necesitas, acércate al segundo piso del Centro Comercial Bicentenario Plaza. ¡Estamos para ayudarte! #ParaSerFelices","💙 ¡Más de 1000 certificados de discapacidad entregados en Tuluá!

Después de más de 3 años de espera, Brian, tulueño con discapacidad, recibió su certificado gracias al acompañamiento de la Secretaría de Salud Municipal y el compromiso del alcalde Gustavo Vélez con una Tuluá más incluyente.

📄 Este documento no solo reconoce derechos, también abre la puerta a oportunidades, beneficios y atención diferencial.

🧑‍🦽 Con este, ya son más de 1.000 certificados entregados en 2024 y 2025, por una ciudad donde todos tengan acceso a lo que merecen.

📍 Si lo necesitas, acércate al segundo piso del Centro Comercial Bicentenario Plaza. ¡Estamos para ayudarte! #ParaSerFelices",48,"06/27/2025 06:01",N/A,https://www.facebook.com/reel/4155229878043321/,1,0,Reels,,,,,Total,2111,1394,83,64,0,19,18283.28,9.552,0,0,37,37,,,
1171763394990991,100064720237286,"Alcaldía de Tuluá","#Movilidad | Nuevo tramo vial en la calle 27 mejorará la movilidad en el centro de Tuluá

Con el propósito de optimizar la movilidad en el centro del municipio y facilitar el desplazamiento de los ciudadanos, el Departamento de Movilidad y Seguridad Vial de Tuluá pondrá en funcionamiento un nuevo cruce semafórico en el nuevo tramo vial de la carrera 20 con el nuevo carril de la calle 27.

Lee la noticia completa:⬇⬇⬇
",,0,"06/26/2025 14:40",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02Wv5LRUkn4UVvQkeQFK7Rn8pFzg8j2MquZBKuqwyfX6iH3TT9Rg4UUmbX6NZWWtkgl,0,0,Enlaces,,,,,Total,4485,3389,49,34,9,6,,,,,169,51,118,,
1171554111678586,100064720237286,"Alcaldía de Tuluá","📢 ¡Atención beneficiarios de Renta Ciudadana y Devolución del IVA!

Desde el 26 de junio hasta el 13 de julio estarán disponibles los pagos, tanto para bancarizados como por modalidad de giro. 💰✅

El alcalde @gustavovelezr te invita a consultar si haces parte de los nuevos beneficiarios del grupo A del Sisbén.
📍 Acércate al segundo piso del CC Bicentenario Plaza, oficina de Renta Ciudadana, y verifica tu medio de pago.

¡No dejes pasar esta oportunidad! 🔎👥","📢 ¡Atención beneficiarios de Renta Ciudadana y Devolución del IVA!

Desde el 26 de junio hasta el 13 de julio estarán disponibles los pagos, tanto para bancarizados como por modalidad de giro. 💰✅

El alcalde @gustavovelezr te invita a consultar si haces parte de los nuevos beneficiarios del grupo A del Sisbén.
📍 Acércate al segundo piso del CC Bicentenario Plaza, oficina de Renta Ciudadana, y verifica tu medio de pago.

¡No dejes pasar esta oportunidad! 🔎👥",34,"06/26/2025 09:02",N/A,https://www.facebook.com/reel/740622135125357/,1,0,Reels,,,,,Total,39827,30677,650,541,36,73,523686.088,16.381,0,0,443,443,,,
1171499271684070,100064720237286,"Alcaldía de Tuluá","🚦✅ ¡Reubicación de cruce semafórico en la Carrera 20!

Después de culminar las obras en este importante tramo, ya quedó habilitado el nuevo sentido norte-sur entre la calle 27 y la calle 28, una medida que mejora la movilidad y ayuda a descongestionar el centro de Tuluá. 🚗💨

Seguimos entregando vías funcionales, seguras y pensadas #ParaSerFelices 💙","🚦✅ ¡Reubicación de cruce semafórico en la Carrera 20!

Después de culminar las obras en este importante tramo, ya quedó habilitado el nuevo sentido norte-sur entre la calle 27 y la calle 28, una medida que mejora la movilidad y ayuda a descongestionar el centro de Tuluá. 🚗💨

Seguimos entregando vías funcionales, seguras y pensadas #ParaSerFelices 💙",77,"06/26/2025 07:41",N/A,https://www.facebook.com/reel/630388802703799/,1,0,Reels,,,,,Total,10366,4560,398,242,87,69,257863.691,30.465,0,0,889,889,,,
1170971055070225,100064720237286,"Alcaldía de Tuluá","🚧 ¡El barrio Chiminangos estrena vías! 💪
Hoy estuvimos en la vía Tres Esquinas, donde realizamos trabajos de mejoramiento con topping desde la diagonal 23 hasta la transversal 12.
💥 ¡En tiempo récord recuperamos esta vía que tanto lo necesitaba y que hoy ya es una realidad!

Estamos comprometidos con mejorar las entradas y salidas de los barrios del occidente del municipio.
Estas son obras pensadas #ParaSerFelices 💙👷🏼‍♂️","🚧 ¡El barrio Chiminangos estrena vías! 💪
Hoy estuvimos en la vía Tres Esquinas, donde realizamos trabajos de mejoramiento con topping desde la diagonal 23 hasta la transversal 12.
💥 ¡En tiempo récord recuperamos esta vía que tanto lo necesitaba y que hoy ya es una realidad!

Estamos comprometidos con mejorar las entradas y salidas de los barrios del occidente del municipio.
Estas son obras pensadas #ParaSerFelices 💙👷🏼‍♂️",48,"06/25/2025 16:36",uploaded,https://www.facebook.com/reel/3571230553185496/,1,0,Reels,,,,,Total,19667,9853,1013,753,117,143,256172.322,14.748,0,0,622,621,1,,
1170882235079107,100064720237286,"Alcaldía de Tuluá","🚧💙 ¡Seguimos recorriendo los caminos de la transformación!

Con el alcalde Gustavo Vélez seguimos visitando cada una de las obras activas en nuestra ciudad, en diálogo directo con la comunidad, socializando avances, escuchando inquietudes y proyectando nuevas acciones que sigan mejorando la calidad de vida de los tulueños. 👷‍♂️🏘️

Compartimos con las familias, verificamos el correcto desarrollo de cada intervención y reafirmamos nuestro compromiso con una Tuluá donde todos podamos vivir mejor. 🌟👨‍👩‍👧‍👦 #ParaSerFelices",,0,"06/25/2025 13:35",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02dYw1RgSZdiGfb7eKZcDPy9AytrVB3VwioqXtbwXvZzKWE5SMxsVbC5EVRpFoz4Rkl,0,0,Fotos,,,,,Total,19669,11343,287,196,10,81,,,,,1547,451,,,1096
1170761981757799,100064720237286,"Alcaldía de Tuluá","#Salud | Tulueño obtiene certificado de discapacidad después de 3 años de espera.

Luego de más de tres años de espera, Brian, ciudadano tulueño con discapacidad, recibió oficialmente su certificado de discapacidad, gracias al acompañamiento de la Secretaría de Salud Municipal y al proceso de caracterización que adelanta la Administración del alcalde Gustavo Vélez.

Lee la noticia completa: ⬇⬇⬇
",,0,"06/25/2025 10:23",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02NYrYd2U7KEDpnr6UmwwdgqkV1bpbSUPYyFW4e8MoMHRH4yTXU7LWTh5AvoJMWn2Al,0,0,Enlaces,,,,,Total,5617,3783,56,43,2,11,,,,,192,82,110,,
